Year,Month,Day,Period,Hydro_R1,Hydro_R2,Hydro_R3,Wind_R1,Wind_R2,Wind_R3,St_Solar_R1,St_Solar_R2,St_Solar_R3,Solar_R1,Solar_R2,Solar_R3
2020,1,1,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,123.6506446299767,47.76950758221162,57.02835235985687
2020,1,1,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,135.6000766740501,52.38588857,62.53949565513716
2020,1,1,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,235.35185721588005,90.92263417958767,108.54556142443346
2020,1,1,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,152.74491395467712,59.00939172,70.44678820923497
2020,1,1,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,150.66675186005563,58.20654285227466,69.48832850570794
2020,1,1,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4763.667061396036,1840.3303152155395,2197.029255
2020,1,1,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4552.214068268302,1758.6404430056227,2099.505980575907
2020,1,1,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,5526.35255,2134.9758493780882,2548.7839666041914
2020,1,1,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,5485.308848753337,2119.119584256262,2529.854387459533
2020,1,1,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1698.8975123530413,656.3289487135798,783.5408076333276
2020,1,1,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,1,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,378.7450417447606,146.3192059976146,174.6792809677969
2020,1,2,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,866.5935934571477,334.7879775089453,399.67769637076157
2020,1,2,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,740.8647867325494,286.21562105980576,341.6908843073777
2020,1,2,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,380.8232038,147.12205486454252,175.63774067132388
2020,1,2,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,122.61156358266598,47.36808314874766,56.54912250809337
2020,1,2,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4406.742722,1702.441022320668,2032.4138013290167
2020,1,2,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4642.614119384336,1793.5643687169877,2141.198977679332
2020,1,2,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4801.593519622876,1854.9823070369737,2214.5211449991475
2020,1,2,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4486.751962287726,1733.350703697393,2069.3144999148067
2020,1,2,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2241.8173595728967,866.0732151985006,1033.9384051797579
2020,1,2,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,2,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,253.01623502016244,97.74684954847504,116.69246890441302
2020,1,3,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,790.2211364798092,305.2832816,364.4543022661441
2020,1,3,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,644.7497898563072,249.0838609643892,297.3621230192537
2020,1,3,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,625.5267904810587,241.65750894530586,288.4963707616289
2020,1,3,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,460.3129039586528,177.8310240245357,212.29882433123188
2020,1,3,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,7109.3925257000055,2746.5459737604365,3278.8906457658886
2020,1,3,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4760.030277730448,1838.9253296984155,2195.351950928608
2020,1,3,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,3968.7700602033274,1533.240623615607,1830.418419
2020,1,3,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1504.5893565059353,581.2625796558187,693.9248253535526
2020,1,3,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,214.05069574601012,82.69343329357643,98.72134946328165
2020,1,3,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,3,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,425.50368887374333,164.38330550349292,196.2446242971545
2020,1,4,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,662.4141676605896,255.90807633327657,305.50903049923323
2020,1,4,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,211.97253365138863,81.89058443,97.76288975975464
2020,1,4,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1145.067314136423,442.3697256772875,528.1112966433805
2020,1,4,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2189.3437666837053,845.8012813085704,1009.737297665701
2020,1,4,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4581.308337593002,1769.8803271426136,2112.924416425285
2020,1,4,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4813.542952,1859.5986880218095,2220.0322882944283
2020,1,4,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,5619.3503038564195,2170.903336173113,2591.6750383370245
2020,1,4,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,5647.405492133809,2181.7417958766396,2604.614244334639
2020,1,4,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2278.704736752428,880.3237825864713,1050.9510649173624
2020,1,4,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,4,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,88.84142955,34.32178906116886,40.974152325779514
2020,1,5,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,239.5081814,92.52833191344354,110.46248083148748
2020,1,5,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,108.06442892031576,41.74814108025217,49.83990458340432
2020,1,5,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,130.9242119611518,50.57947861645936,60.382961322201396
2020,1,5,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,131.96329300846253,50.98090304992333,60.86219117
2020,1,5,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4483.6347191457935,1732.1464303970013,2067.8768103595157
2020,1,5,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4597.414093826319,1776.1024058613052,2120.3524791276195
2020,1,5,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,5677.538842505821,2193.383104447095,2618.5119100357806
2020,1,5,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,5841.1941074572605,2256.607452717669,2693.9906116885327
2020,1,5,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2534.3186743908673,979.0741932186063,1168.8416084511841
2020,1,5,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,5,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,475.89911966831374,183.85239052649516,219.48727210768445
2020,1,6,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,754.3728403,291.4341386948373,347.92087238030325
2020,1,6,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1391.8490628727209,537.7080286249787,641.9283864372125
2020,1,6,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,504.4738484693588,194.89156244675416,232.6660930311808
2020,1,6,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,136.11961719770545,52.586600783779176,62.779110581018905
2020,1,6,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4946.545325722724,1910.9810155051969,2281.3737093201566
2020,1,6,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4719.506116885329,1823.2697767933205,2176.6619867098307
2020,1,6,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4115.280487874141,1589.8414687340262,1897.989827909354
2020,1,6,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,3697.050366331572,1428.268134264781,1705.099812574544
2020,1,6,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1184.5523939342308,457.6238541489181,546.3220310103936
2020,1,6,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,6,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,422.38644573181125,163.17903220310106,194.80693474186404
2020,1,7,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,935.1729425796558,361.2819901175669,431.30686658715285
2020,1,7,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1447.9594394275002,559.3849480320328,667.8067984324416
2020,1,7,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1010.5063185096836,390.38526154370425,466.0510308400068
2020,1,7,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,523.6968478446072,202.31791446583745,241.53184528880558
2020,1,7,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,6192.923041971942,2392.4896234452203,2856.2099165104783
2020,1,7,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4798.476276480945,1853.778033736582,2213.0834554438575
2020,1,7,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4187.496620662236,1617.7404668597717,1931.2963026069174
2020,1,7,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,3428.9674561254046,1324.7006304310787,1581.4585108195604
2020,1,7,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,963.2281308570455,372.1204498210939,444.24607258476743
2020,1,7,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,7,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,410.95655421139315,158.76336343499744,189.53540637246547
2020,1,8,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,944.5246720054523,364.89481001874253,435.6199352530243
2020,1,8,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,978.8143465667064,378.1418163230534,451.43452036121994
2020,1,8,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,936.7315641506219,361.88412676776284,432.0257113647981
2020,1,8,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1850.0838047367522,714.7362037825865,853.2687510649173
2020,1,8,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4728.338306,1826.6818844777642,2180.7354404498205
2020,1,8,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4324.655318907252,1670.7284920770148,1994.5546430396998
2020,1,8,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4549.096825126369,1757.4361697052307,2098.0682910206165
2020,1,8,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,4023.321815187141,1554.3154063724655,1855.577986028284
2020,1,8,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1349.7662804566364,521.4503390696882,622.5195774407906
2020,1,8,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,8,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,9,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,9,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,9,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,9,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,9,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,9,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,9,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,9,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,0,0,0
2020,1,9,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,17.144837280627023,6.6235031521553935,7.907292554097802
2020,1,9,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,81.56786221389221,31.511818026921116,37.61954336
2020,1,9,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,590.1980348724938,228.0090782075311,272.20255580166975
2020,1,9,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1873.982668824899,723.9689657522576,864.2910376554779
2020,1,9,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,1970.0976657011415,761.1007258476743,908.6197989
2020,1,9,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,3568.2043164650418,1378.4915045152495,1645.6753109558697
2020,1,9,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,2471.4542710285677,954.7880149940364,1139.848202419492
2020,1,9,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,774.1153802464929,299.0612029306526,357.02623956380984
