GEN UID,Bus ID,Unit Type,Fuel,MW Inj,MVAR Inj,V Setpoint p.u.,PMax MW,PMin MW,QMax MVAR,QMin MVAR,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Non Fuel Start Cost $,Fuel Price $/MMBTU,Output_pct_0,Output_pct_1,Output_pct_2,Output_pct_3,HR_avg_0,HR_incr_1,HR_incr_2,HR_incr_3,HR_incr_4
15_CC-90,15,CC,G,0,0,1,689.4624780518841,379.2043532760616,13,-13,8,6,5.905515704343306,9999,9999,9999,,0,9999,58198.11490373696,2.686785,0.5,1,,,153.39417966916994,6.8348322125623735,,,
19_CC,19,CC,G,0,0,1,18.69111543134868,10.280113225566158,13,-13,8,6,0.1600967118956351,9999,9999,9999,,0,9999,1544.1077306378495,2.686785,0.5,1,,,113.08175154270802,4.96211176606489,,,
19_CC-2,19,CC,G,0,0,1,18.69111543134868,10.280113225566158,13,-13,8,6,0.1600967118956351,9999,9999,9999,,0,9999,1544.1077306378495,2.686785,0.5,1,,,113.08175154270802,5.038618803946814,,,
19_CC-3,19,CC,G,0,0,1,18.69111543134868,10.280113225566158,13,-13,8,6,0.1600967118956351,9999,9999,9999,,0,9999,1544.1077306378495,2.686785,0.5,1,,,113.08175154270802,4.96211176606489,,,
19_CC-4,19,CC,G,0,0,1,18.69111543134868,10.280113225566158,13,-13,8,6,0.1600967118956351,9999,9999,9999,,0,9999,1544.1077306378495,2.686785,0.5,1,,,113.08175154270802,5.038618803946814,,,
19_CC-5,19,CC,G,0,0,1,18.69111543134868,10.280113225566158,13,-13,8,6,0.1600967118956351,9999,9999,9999,,0,9999,1544.1077306378495,2.686785,0.5,1,,,113.08175154270802,4.96211176606489,,,
19_CC-6,19,CC,G,0,0,1,18.69111543134868,10.280113225566158,13,-13,8,6,0.1600967118956351,9999,9999,9999,,0,9999,1544.1077306378495,2.686785,0.5,1,,,113.08175154270802,5.038618803946814,,,
19_CC-7,19,CC,G,0,0,1,7.7011664641555315,4.235641447469212,13,-13,8,6,0.0659635019215796,9999,9999,9999,,0,9999,652.3687259343094,2.686785,0.5,1,,,111.472252345808,4.891485738492322,,,
19_CC-8,19,CC,G,0,0,1,7.7011664641555315,4.235641447469212,13,-13,8,6,0.0659635019215796,9999,9999,9999,,0,9999,652.3687259343094,2.686785,0.5,1,,,111.472252345808,4.966903847220352,,,
19_CC-9,19,CC,G,0,0,1,7.7011664641555315,4.235641447469212,13,-13,8,6,0.0659635019215796,9999,9999,9999,,0,9999,652.3687259343094,2.686785,0.5,1,,,111.472252345808,4.891485738492322,,,
19_CC-10,19,CC,G,0,0,1,7.7011664641555315,4.235641447469212,13,-13,8,6,0.0659635019215796,9999,9999,9999,,0,9999,652.3687259343094,2.686785,0.5,1,,,111.472252345808,4.966903847220352,,,
19_CC-11,19,CC,G,0,0,1,7.7011664641555315,4.235641447469212,13,-13,8,6,0.0659635019215796,9999,9999,9999,,0,9999,652.3687259343094,2.686785,0.5,1,,,111.472252345808,4.891485738492322,,,
19_CC-12,19,CC,G,0,0,1,7.7011664641555315,4.235641447469212,13,-13,8,6,0.0659635019215796,9999,9999,9999,,0,9999,652.3687259343094,2.686785,0.5,1,,,111.472252345808,4.966903847220352,,,
24_CC,24,CC,G,0,0,1,94.0,51.699998684,13,-13,8,6,0.805146754,9999,9999,9999,,0,9999,7951.486038425419,2.686785,0.5,1,,,130.38042273417307,5.721190385607122,,,
24_CC-2,24,CC,G,0,0,1,94.0,51.699998684,13,-13,8,6,0.805146754,9999,9999,9999,,0,9999,7951.486038425419,2.686785,0.5,1,,,130.38042273417307,5.809401081012005,,,
24_CC-3,24,CC,G,0,0,1,94.0,51.699998684,13,-13,8,6,0.805146754,9999,9999,9999,,0,9999,7951.486038425419,2.686785,0.5,1,,,130.38042273417307,5.721190385607122,,,
24_CC-4,24,CC,G,0,0,1,94.0,51.699998684,13,-13,8,6,0.805146754,9999,9999,9999,,0,9999,7951.486038425419,2.686785,0.5,1,,,130.38042273417307,5.809401081012005,,,
24_CC-5,24,CC,G,0,0,1,94.0,51.699998684,13,-13,8,6,0.805146754,9999,9999,9999,,0,9999,7951.486038425419,2.686785,0.5,1,,,130.38042273417307,5.721190385607122,,,
24_CC-6,24,CC,G,0,0,1,94.0,51.699998684,13,-13,8,6,0.805146754,9999,9999,9999,,0,9999,7951.486038425419,2.686785,0.5,1,,,130.38042273417307,5.809401081012005,,,
25_CC,25,CC,G,0,0,1,637.4,350.5699910764,13,-13,8,6,5.4595802234,9999,9999,9999,,0,9999,53180.33315581844,2.686785,0.5,1,,,155.68689677159094,6.831657378429223,,,
25_CC-2,25,CC,G,0,0,1,637.4,350.5699910764,13,-13,8,6,5.4595802234,9999,9999,9999,,0,9999,53180.33315581844,2.686785,0.5,1,,,155.68689677159094,6.936989522179442,,,
25_CC-3,25,CC,G,0,0,1,637.4,350.5699910764,13,-13,8,6,5.4595802234,9999,9999,9999,,0,9999,53180.33315581844,2.686785,0.5,1,,,155.68689677159094,6.831657378429223,,,
25_CC-4,25,CC,G,0,0,1,637.4,350.5699910764,13,-13,8,6,5.4595802234,9999,9999,9999,,0,9999,53180.33315581844,2.686785,0.5,1,,,155.68689677159094,6.936989522179442,,,
25_CC-5,25,CC,G,0,0,1,637.4,350.5699910764,13,-13,8,6,5.4595802234,9999,9999,9999,,0,9999,53180.33315581844,2.686785,0.5,1,,,155.68689677159094,6.831657378429223,,,
25_CC-6,25,CC,G,0,0,1,637.4,350.5699910764,13,-13,8,6,5.4595802234,9999,9999,9999,,0,9999,53180.33315581844,2.686785,0.5,1,,,155.68689677159094,6.936989522179442,,,
25_CC-7,25,CC,G,0,0,1,455.1599789167871,250.3379820319932,13,-13,8,6,3.8986231869740378,9999,9999,9999,,0,9999,38689.98991688992,2.686785,0.5,1,,,154.4872878583306,6.779017642822392,,,
25_CC-8,25,CC,G,0,0,1,455.1599789167871,250.3379820319932,13,-13,8,6,3.8986231869740378,9999,9999,9999,,0,9999,38689.98991688992,2.686785,0.5,1,,,154.4872878583306,6.883538174413107,,,
25_CC-9,25,CC,G,0,0,1,455.1599789167871,250.3379820319932,13,-13,8,6,3.8986231869740378,9999,9999,9999,,0,9999,38689.98991688992,2.686785,0.5,1,,,154.4872878583306,6.779017642822392,,,
25_CC-10,25,CC,G,0,0,1,455.1599789167871,250.3379820319932,13,-13,8,6,3.8986231869740378,9999,9999,9999,,0,9999,38689.98991688992,2.686785,0.5,1,,,154.4872878583306,6.883538174413107,,,
25_CC-11,25,CC,G,0,0,1,455.1599789167871,250.3379820319932,13,-13,8,6,3.8986231869740378,9999,9999,9999,,0,9999,38689.98991688992,2.686785,0.5,1,,,154.4872878583306,6.779017642822392,,,
25_CC-12,25,CC,G,0,0,1,455.1599789167871,250.3379820319932,13,-13,8,6,3.8986231869740378,9999,9999,9999,,0,9999,38689.98991688992,2.686785,0.5,1,,,154.4872878583306,6.883538174413107,,,
25_CC-13,25,CC,G,0,0,1,287.484759123807,158.11661349330723,13,-13,8,6,2.4624193684362243,9999,9999,9999,,0,9999,23936.35716122666,2.686785,0.5,1,,,152.14565881382416,6.676265210400824,,,
25_CC-14,25,CC,G,0,0,1,287.484759123807,158.11661349330723,13,-13,8,6,2.4624193684362243,9999,9999,9999,,0,9999,23936.35716122666,2.686785,0.5,1,,,152.14565881382416,6.779201480167067,,,
25_CC-15,25,CC,G,0,0,1,287.484759123807,158.11661349330723,13,-13,8,6,2.4624193684362243,9999,9999,9999,,0,9999,23936.35716122666,2.686785,0.5,1,,,152.14565881382416,6.676265210400824,,,
25_CC-16,25,CC,G,0,0,1,287.484759123807,158.11661349330723,13,-13,8,6,2.4624193684362243,9999,9999,9999,,0,9999,23936.35716122666,2.686785,0.5,1,,,152.14565881382416,6.779201480167067,,,
25_CC-17,25,CC,G,0,0,1,287.484759123807,158.11661349330723,13,-13,8,6,2.4624193684362243,9999,9999,9999,,0,9999,23936.35716122666,2.686785,0.5,1,,,152.14565881382416,6.676265210400824,,,
25_CC-18,25,CC,G,0,0,1,287.484759123807,158.11661349330723,13,-13,8,6,2.4624193684362243,9999,9999,9999,,0,9999,23936.35716122666,2.686785,0.5,1,,,152.14565881382416,6.779201480167067,,,
26_CC,26,CC,G,0,0,1,151.45530500868,83.30041563439973,13,-13,8,6,1.2972739064236027,9999,9999,9999,,0,9999,12470.26119915563,2.686785,0.5,1,,,141.4398270171128,6.2064853104679,,,
26_CC-2,26,CC,G,0,0,1,151.45530500868,83.30041563439973,13,-13,8,6,1.2972739064236027,9999,9999,9999,,0,9999,12470.26119915563,2.686785,0.5,1,,,141.4398270171128,6.302178400254576,,,
26_CC-3,26,CC,G,0,0,1,151.45530500868,83.30041563439973,13,-13,8,6,1.2972739064236027,9999,9999,9999,,0,9999,12470.26119915563,2.686785,0.5,1,,,141.4398270171128,6.2064853104679,,,
26_CC-4,26,CC,G,0,0,1,151.45530500868,83.30041563439973,13,-13,8,6,1.2972739064236027,9999,9999,9999,,0,9999,12470.26119915563,2.686785,0.5,1,,,141.4398270171128,6.302178400254576,,,
26_CC-5,26,CC,G,0,0,1,151.45530500868,83.30041563439973,13,-13,8,6,1.2972739064236027,9999,9999,9999,,0,9999,12470.26119915563,2.686785,0.5,1,,,141.4398270171128,6.2064853104679,,,
26_CC-6,26,CC,G,0,0,1,151.45530500868,83.30041563439973,13,-13,8,6,1.2972739064236027,9999,9999,9999,,0,9999,12470.26119915563,2.686785,0.5,1,,,141.4398270171128,6.302178400254576,,,
26_CC-7,26,CC,G,0,0,1,655.79333398373,360.6863245099448,13,-13,8,6,5.617126320764236,9999,9999,9999,,0,9999,54235.26405183008,2.686785,0.5,1,,,151.39718276857192,6.643421522183268,,,
26_CC-8,26,CC,G,0,0,1,655.79333398373,360.6863245099448,13,-13,8,6,5.617126320764236,9999,9999,9999,,0,9999,54235.26405183008,2.686785,0.5,1,,,151.39718276857192,6.745851400030686,,,
26_CC-9,26,CC,G,0,0,1,655.79333398373,360.6863245099448,13,-13,8,6,5.617126320764236,9999,9999,9999,,0,9999,54235.26405183008,2.686785,0.5,1,,,151.39718276857192,6.643421522183268,,,
26_CC-10,26,CC,G,0,0,1,655.79333398373,360.6863245099448,13,-13,8,6,5.617126320764236,9999,9999,9999,,0,9999,54235.26405183008,2.686785,0.5,1,,,151.39718276857192,6.745851400030686,,,
26_CC-11,26,CC,G,0,0,1,655.79333398373,360.6863245099448,13,-13,8,6,5.617126320764236,9999,9999,9999,,0,9999,54235.26405183008,2.686785,0.5,1,,,151.39718276857192,6.643421522183268,,,
26_CC-12,26,CC,G,0,0,1,655.79333398373,360.6863245099448,13,-13,8,6,5.617126320764236,9999,9999,9999,,0,9999,54235.26405183008,2.686785,0.5,1,,,151.39718276857192,6.745851400030686,,,
27_CC,27,CC,G,0,0,1,696.424278712021,383.0333435416716,13,-13,8,6,5.965146249061436,9999,9999,9999,,0,9999,58142.31892960255,2.686785,0.5,1,,,153.39464129803764,6.731071495198987,,,
27_CC-2,27,CC,G,0,0,1,696.424278712021,383.0333435416716,13,-13,8,6,5.965146249061436,9999,9999,9999,,0,9999,58142.31892960255,2.686785,0.5,1,,,153.39464129803764,6.834852781503529,,,
27_CC-3,27,CC,G,0,0,1,696.424278712021,383.0333435416716,13,-13,8,6,5.965146249061436,9999,9999,9999,,0,9999,58142.31892960255,2.686785,0.5,1,,,153.39464129803764,6.731071495198987,,,
27_CC-4,27,CC,G,0,0,1,696.424278712021,383.0333435416716,13,-13,8,6,5.965146249061436,9999,9999,9999,,0,9999,58142.31892960255,2.686785,0.5,1,,,153.39464129803764,6.834852781503529,,,
27_CC-5,27,CC,G,0,0,1,696.424278712021,383.0333435416716,13,-13,8,6,5.965146249061436,9999,9999,9999,,0,9999,58142.31892960255,2.686785,0.5,1,,,153.39464129803764,6.731071495198987,,,
27_CC-6,27,CC,G,0,0,1,696.424278712021,383.0333435416716,13,-13,8,6,5.965146249061436,9999,9999,9999,,0,9999,58142.31892960255,2.686785,0.5,1,,,153.39464129803764,6.834852781503529,,,
27_CC-7,27,CC,G,0,0,1,182.981423225486,100.63978021227736,13,-13,8,6,1.5673074356627688,9999,9999,9999,,0,9999,15399.690482697584,2.686785,0.5,1,,,141.4541686181453,6.207114630638987,,,
27_CC-8,27,CC,G,0,0,1,182.981423225486,100.63978021227736,13,-13,8,6,1.5673074356627688,9999,9999,9999,,0,9999,15399.690482697584,2.686785,0.5,1,,,141.4541686181453,6.302817423436082,,,
27_CC-9,27,CC,G,0,0,1,182.981423225486,100.63978021227736,13,-13,8,6,1.5673074356627688,9999,9999,9999,,0,9999,15399.690482697584,2.686785,0.5,1,,,141.4541686181453,6.207114630638987,,,
27_CC-10,27,CC,G,0,0,1,182.981423225486,100.63978021227736,13,-13,8,6,1.5673074356627688,9999,9999,9999,,0,9999,15399.690482697584,2.686785,0.5,1,,,141.4541686181453,6.302817423436082,,,
27_CC-11,27,CC,G,0,0,1,182.981423225486,100.63978021227736,13,-13,8,6,1.5673074356627688,9999,9999,9999,,0,9999,15399.690482697584,2.686785,0.5,1,,,141.4541686181453,6.207114630638987,,,
27_CC-12,27,CC,G,0,0,1,182.981423225486,100.63978021227736,13,-13,8,6,1.5673074356627688,9999,9999,9999,,0,9999,15399.690482697584,2.686785,0.5,1,,,141.4541686181453,6.302817423436082,,,
27_CC-13,27,CC,G,0,0,1,5.34490427414582,2.9396972759515414,13,-13,8,6,0.0457811949656301,9999,9999,9999,,0,9999,454.4380742953341,2.686785,0.5,1,,,111.18669513177012,4.878955274537429,,,
27_CC-14,27,CC,G,0,0,1,5.34490427414582,2.9396972759515414,13,-13,8,6,0.0457811949656301,9999,9999,9999,,0,9999,454.4380742953341,2.686785,0.5,1,,,111.18669513177012,4.95418018554528,,,
27_CC-15,27,CC,G,0,0,1,5.34490427414582,2.9396972759515414,13,-13,8,6,0.0457811949656301,9999,9999,9999,,0,9999,454.4380742953341,2.686785,0.5,1,,,111.18669513177012,4.878955274537429,,,
27_CC-16,27,CC,G,0,0,1,5.34490427414582,2.9396972759515414,13,-13,8,6,0.0457811949656301,9999,9999,9999,,0,9999,454.4380742953341,2.686785,0.5,1,,,111.18669513177012,4.95418018554528,,,
27_CC-17,27,CC,G,0,0,1,5.34490427414582,2.9396972759515414,13,-13,8,6,0.0457811949656301,9999,9999,9999,,0,9999,454.4380742953341,2.686785,0.5,1,,,111.18669513177012,4.878955274537429,,,
27_CC-18,27,CC,G,0,0,1,5.34490427414582,2.9396972759515414,13,-13,8,6,0.0457811949656301,9999,9999,9999,,0,9999,454.4380742953341,2.686785,0.5,1,,,111.18669513177012,4.95418018554528,,,
30_CC,30,CC,G,0,0,1,209.755741522446,115.36565490076492,13,-13,8,6,1.7966399406346851,9999,9999,9999,,0,9999,17459.32069120314,2.686785,0.5,1,,,146.2175965799902,6.416137409414624,,,
30_CC-2,30,CC,G,0,0,1,209.755741522446,115.36565490076492,13,-13,8,6,1.7966399406346851,9999,9999,9999,,0,9999,17459.32069120314,2.686785,0.5,1,,,146.2175965799902,6.515062965907478,,,
30_CC-3,30,CC,G,0,0,1,209.755741522446,115.36565490076492,13,-13,8,6,1.7966399406346851,9999,9999,9999,,0,9999,17459.32069120314,2.686785,0.5,1,,,146.2175965799902,6.416137409414624,,,
30_CC-4,30,CC,G,0,0,1,209.755741522446,115.36565490076492,13,-13,8,6,1.7966399406346851,9999,9999,9999,,0,9999,17459.32069120314,2.686785,0.5,1,,,146.2175965799902,6.515062965907478,,,
30_CC-5,30,CC,G,0,0,1,209.755741522446,115.36565490076492,13,-13,8,6,1.7966399406346851,9999,9999,9999,,0,9999,17459.32069120314,2.686785,0.5,1,,,146.2175965799902,6.416137409414624,,,
30_CC-6,30,CC,G,0,0,1,209.755741522446,115.36565490076492,13,-13,8,6,1.7966399406346851,9999,9999,9999,,0,9999,17459.32069120314,2.686785,0.5,1,,,146.2175965799902,6.515062965907478,,,
30_CC-7,30,CC,G,0,0,1,395.762827246866,217.66954944509672,13,-13,8,6,3.389863358634861,9999,9999,9999,,0,9999,33622.07812398525,2.686785,0.5,1,,,152.00801269543962,6.670225195860271,,,
30_CC-8,30,CC,G,0,0,1,395.762827246866,217.66954944509672,13,-13,8,6,3.389863358634861,9999,9999,9999,,0,9999,33622.07812398525,2.686785,0.5,1,,,152.00801269543962,6.773068339223271,,,
30_CC-9,30,CC,G,0,0,1,395.762827246866,217.66954944509672,13,-13,8,6,3.389863358634861,9999,9999,9999,,0,9999,33622.07812398525,2.686785,0.5,1,,,152.00801269543962,6.670225195860271,,,
30_CC-10,30,CC,G,0,0,1,395.762827246866,217.66954944509672,13,-13,8,6,3.389863358634861,9999,9999,9999,,0,9999,33622.07812398525,2.686785,0.5,1,,,152.00801269543962,6.773068339223271,,,
30_CC-11,30,CC,G,0,0,1,395.762827246866,217.66954944509672,13,-13,8,6,3.389863358634861,9999,9999,9999,,0,9999,33622.07812398525,2.686785,0.5,1,,,152.00801269543962,6.670225195860271,,,
30_CC-12,30,CC,G,0,0,1,395.762827246866,217.66954944509672,13,-13,8,6,3.389863358634861,9999,9999,9999,,0,9999,33622.07812398525,2.686785,0.5,1,,,152.00801269543962,6.773068339223271,,,
5_CC,5,CC,G,0,0,1,416.3,228.9649941718,13,-13,8,6,3.5657722733000004,9999,9999,9999,,0,9999,35027.22060710891,2.677787,0.5,1,,,156.51683868337923,6.868075849751537,,,
5_CC-2,5,CC,G,0,0,1,416.3,228.9649941718,13,-13,8,6,3.5657722733000004,9999,9999,9999,,0,9999,35027.22060710891,2.677787,0.5,1,,,156.51683868337923,6.973969502290033,,,
5_CC-3,5,CC,G,0,0,1,416.3,228.9649941718,13,-13,8,6,3.5657722733000004,9999,9999,9999,,0,9999,35027.22060710891,2.677787,0.5,1,,,156.51683868337923,6.868075849751537,,,
5_CC-4,5,CC,G,0,0,1,416.3,228.9649941718,13,-13,8,6,3.5657722733000004,9999,9999,9999,,0,9999,35027.22060710891,2.677787,0.5,1,,,156.51683868337923,6.973969502290033,,,
5_CC-5,5,CC,G,0,0,1,416.3,228.9649941718,13,-13,8,6,3.5657722733000004,9999,9999,9999,,0,9999,35027.22060710891,2.677787,0.5,1,,,156.51683868337923,6.868075849751537,,,
5_CC-6,5,CC,G,0,0,1,416.3,228.9649941718,13,-13,8,6,3.5657722733000004,9999,9999,9999,,0,9999,35027.22060710891,2.677787,0.5,1,,,156.51683868337923,6.973969502290033,,,
9_CC,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30659.675052625877,2.677787,0.5,1,,,155.9627642648895,6.843762650196742,,,
9_CC-2,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30659.675052625877,2.677787,0.5,1,,,155.9627642648895,6.949281435951284,,,
9_CC-3,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30659.675052625877,2.677787,0.5,1,,,155.9627642648895,6.843762650196742,,,
9_CC-4,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30659.675052625877,2.677787,0.5,1,,,155.9627642648895,6.949281435951284,,,
9_CC-5,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30659.675052625877,2.677787,0.5,1,,,155.9627642648895,6.843762650196742,,,
9_CC-6,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30659.675052625877,2.677787,0.5,1,,,155.9627642648895,6.949281435951284,,,
9_CC-7,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,31407.30635866708,2.677787,0.5,1,,,155.74780729987384,6.834330177929995,,,
9_CC-8,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,31407.30635866708,2.677787,0.5,1,,,155.74780729987384,6.939703531548572,,,
9_CC-9,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,31407.30635866708,2.677787,0.5,1,,,155.74780729987384,6.834330177929995,,,
9_CC-10,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,31407.30635866708,2.677787,0.5,1,,,155.74780729987384,6.939703531548572,,,
9_CC-11,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,31407.30635866708,2.677787,0.5,1,,,155.74780729987384,6.834330177929995,,,
9_CC-12,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,31407.30635866708,2.677787,0.5,1,,,155.74780729987384,6.939703531548572,,,
9_CC-13,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30967.331641958524,2.677787,0.5,1,,,154.44156237549677,6.777011174464029,,,
9_CC-14,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30967.331641958524,2.677787,0.5,1,,,154.44156237549677,6.881500769840901,,,
9_CC-15,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30967.331641958524,2.677787,0.5,1,,,154.44156237549677,6.777011174464029,,,
9_CC-16,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30967.331641958524,2.677787,0.5,1,,,154.44156237549677,6.881500769840901,,,
9_CC-17,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30967.331641958524,2.677787,0.5,1,,,154.44156237549677,6.777011174464029,,,
9_CC-18,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30967.331641958524,2.677787,0.5,1,,,154.44156237549677,6.881500769840901,,,
9_CC-19,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30579.73616128002,2.677787,0.5,1,,,153.4723254429924,6.734480333534596,,,
9_CC-20,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30579.73616128002,2.677787,0.5,1,,,153.4723254429924,6.8383141781320536,,,
9_CC-21,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30579.73616128002,2.677787,0.5,1,,,153.4723254429924,6.734480333534596,,,
9_CC-22,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30579.73616128002,2.677787,0.5,1,,,153.4723254429924,6.8383141781320536,,,
9_CC-23,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30579.73616128002,2.677787,0.5,1,,,153.4723254429924,6.734480333534596,,,
9_CC-24,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30579.73616128002,2.677787,0.5,1,,,153.4723254429924,6.8383141781320536,,,
9_CC-25,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30402.23314513336,2.677787,0.5,1,,,154.12016478817458,6.762908008145155,,,
9_CC-26,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30402.23314513336,2.677787,0.5,1,,,154.12016478817458,6.8671801574968905,,,
9_CC-27,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30402.23314513336,2.677787,0.5,1,,,154.12016478817458,6.762908008145155,,,
9_CC-28,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30402.23314513336,2.677787,0.5,1,,,154.12016478817458,6.8671801574968905,,,
9_CC-29,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30402.23314513336,2.677787,0.5,1,,,154.12016478817458,6.762908008145155,,,
9_CC-30,9,CC,G,0,0,1,369.56,203.25799482616,13,-13,8,6,3.16542589796,9999,9999,9999,,0,9999,30402.23314513336,2.677787,0.5,1,,,154.12016478817458,6.8671801574968905,,,
10_CT,10,CT,C,0,0,1,350.9,157.90499578919997,13,-13,0,0,18.7521710926,9999,9999,9999,,0,9999,11893.783191587045,2.169001,0.5,1,,,25.820219635327323,12.224637004754909,,,
10_CT-2,10,CT,C,0,0,1,350.9,157.90499578919997,13,-13,0,0,18.7521710926,9999,9999,9999,,0,9999,11893.783191587045,2.169001,0.5,1,,,25.820219635327323,12.224637004754909,,,
10_CT-3,10,CT,C,0,0,1,350.9,157.90499578919997,13,-13,0,0,18.7521710926,9999,9999,9999,,0,9999,11893.783191587045,2.169001,0.5,1,,,25.820219635327323,12.224637004754909,,,
10_CT-4,10,CT,C,0,0,1,53.35,24.0074993598,13,-13,0,0,2.8510354169000003,9999,9999,9999,,0,9999,1845.9873734808743,2.169001,0.5,1,,,25.37652145574117,12.014567173370123,,,
10_CT-5,10,CT,C,0,0,1,53.35,24.0074993598,13,-13,0,0,2.8510354169000003,9999,9999,9999,,0,9999,1845.9873734808743,2.169001,0.5,1,,,25.37652145574117,12.014567173370123,,,
10_CT-6,10,CT,C,0,0,1,53.35,24.0074993598,13,-13,0,0,2.8510354169000003,9999,9999,9999,,0,9999,1845.9873734808743,2.169001,0.5,1,,,25.37652145574117,12.014567173370123,,,
10_CT-7,10,CT,C,0,0,1,53.35,24.0074993598,13,-13,0,0,2.8510354169000003,9999,9999,9999,,0,9999,1779.2983495703072,2.169001,0.5,1,,,25.52925369379947,12.086878571009514,,,
10_CT-8,10,CT,C,0,0,1,53.35,24.0074993598,13,-13,0,0,2.8510354169000003,9999,9999,9999,,0,9999,1779.2983495703072,2.169001,0.5,1,,,25.52925369379947,12.086878571009514,,,
10_CT-9,10,CT,C,0,0,1,53.35,24.0074993598,13,-13,0,0,2.8510354169000003,9999,9999,9999,,0,9999,1779.2983495703072,2.169001,0.5,1,,,25.52925369379947,12.086878571009514,,,
10_CT-10,10,CT,C,0,0,1,53.35,24.0074993598,13,-13,0,0,2.8510354169000003,9999,9999,9999,,0,9999,1843.5415051622267,2.169001,0.5,1,,,25.728527639464197,12.18122523748494,,,
10_CT-11,10,CT,C,0,0,1,53.35,24.0074993598,13,-13,0,0,2.8510354169000003,9999,9999,9999,,0,9999,1843.5415051622267,2.169001,0.5,1,,,25.728527639464197,12.18122523748494,,,
10_CT-12,10,CT,C,0,0,1,53.35,24.0074993598,13,-13,0,0,2.8510354169000003,9999,9999,9999,,0,9999,1843.5415051622267,2.169001,0.5,1,,,25.728527639464197,12.18122523748494,,,
10_CT-13,10,CT,C,0,0,1,53.35,24.0074993598,13,-13,0,0,2.8510354169000003,9999,9999,9999,,0,9999,1810.689449986574,2.169001,0.5,1,,,25.7499033420238,12.191345608581836,,,
10_CT-14,10,CT,C,0,0,1,53.35,24.0074993598,13,-13,0,0,2.8510354169000003,9999,9999,9999,,0,9999,1810.689449986574,2.169001,0.5,1,,,25.7499033420238,12.191345608581836,,,
10_CT-15,10,CT,C,0,0,1,53.35,24.0074993598,13,-13,0,0,2.8510354169000003,9999,9999,9999,,0,9999,1810.689449986574,2.169001,0.5,1,,,25.7499033420238,12.191345608581836,,,
