Year,Month,Day,Period,1,2,3
2020,3,3,10,20252.574400000005,21615.52175797646,15604.417719574869
2020,3,3,11,21709.136,23507.77116784208,16661.051049500496
2020,3,3,12,23220.129200000007,25442.73845065664,17203.838562170928
2020,3,3,13,24638.2072,25957.636494922583,16875.23680694355
2020,3,3,14,25930.065400000003,26437.57393320785,16922.478792175505
2020,3,3,15,27562.0088,27271.838988943127,16801.53146990507
2020,3,3,16,29177.828,27688.671698294656,17656.942055374257
2020,3,3,17,30644.6394,28256.06026891629,17990.29970640613
2020,3,3,18,31593.487200000003,28359.73863487027,18745.85817060305
2020,3,3,19,31640.9598,28206.325396588178,19973.817100991844
2020,3,3,20,30783.66180000001,28003.516109107142,21869.52244735881
2020,3,3,21,29176.5684,27386.14486429567,22624.564769392757
2020,3,3,22,27177.26000000001,26782.38101049703,22018.51270503146
2020,3,3,23,27617.897200000003,27365.02334097773,21767.030176645167
2020,3,3,24,26196.0736,26748.16877038039,20886.56916121849
2020,3,4,1,24782.1712,26066.68936925837,19365.632400028226
2020,3,4,2,23380.772,24986.50562750595,15795.263048345056
2020,3,4,3,22096.2594,23078.6739755087,12757.50842119222
2020,3,4,4,20930.0304,21308.32592599085,10928.007539493796
2020,3,4,5,18902.8654,19760.10767704902,10162.004204342966
2020,3,4,6,18717.6494,19682.59038806936,10129.177678117689
2020,3,4,7,18862.3678,20149.15945707294,10278.454026489597
2020,3,4,8,19209.6842,20668.51236807448,10966.88517619852
2020,3,4,9,19926.4432,21690.643879577525,12277.509453530782
2020,3,4,10,21011.3836,23020.309729134784,15060.651534885694
2020,3,4,11,22446.435799999992,24566.239837344623,15186.448026215898
2020,3,4,12,19464.2002,22868.09755929531,16177.842387077784
2020,3,4,13,21123.9274,23811.40111303725,16455.3129591034
2020,3,4,14,24097.3458,24811.8990896581,16515.210419912248
2020,3,4,15,25074.81099999999,24828.345133141567,16826.92067860178
2020,3,4,16,25888.0482,24783.138371446385,17755.802379420835
2020,3,4,17,26503.5742,24818.248699525637,17896.809639092477
2020,3,4,18,26982.374,24536.007362385262,17591.959294300035
2020,3,4,19,26917.392,24281.12943903236,17600.286468750222
2020,3,4,20,26358.676000000007,24072.673340625348,17453.44527860082
2020,3,4,21,25389.4574,23649.913523613137,17348.265089987115
2020,3,4,22,24047.603,23266.85308704368,17671.21943304908
2020,3,4,23,24880.3118,24185.29904768856,18283.04067505464
2020,3,4,24,23929.48479999999,24182.737878088064,18150.946217615776
2020,3,5,1,22831.068,23837.890101577457,17399.839754424094
2020,3,5,2,21585.8598,23178.088041644663,14620.253039624797
2020,3,5,3,20430.3998,21507.944017314585,12241.847116163168
2020,3,5,4,19486.7622,20034.078299237,11148.299610910142
2020,3,5,5,23379.5866,22527.84631307404,10548.51232808317
2020,3,5,6,23213.693400000004,22464.42605890968,10647.735562923826
2020,3,5,7,23552.9134,22996.71715478428,10976.441476422167
2020,3,5,8,24239.921200000004,23833.37904749541,12040.729635062671
2020,3,5,9,25227.3768,25324.30728425056,13873.102389637108
2020,3,5,10,25757.3512,25991.73585559518,17404.190138920352
2020,3,5,11,28158.6724,29316.19732934101,19242.179447537936
2020,3,5,12,29927.26979999999,30762.246779819976,20158.12931229832
2020,3,5,13,33272.3708,32140.63366050308,20218.95352615092
2020,3,5,14,36960.502,33582.43906472871,20277.41885948008
2020,3,5,15,40360.9648,34770.46591400922,21181.47156896961
2020,3,5,16,42426.0098,35539.07026483402,21523.27243872521
2020,3,5,17,43394.83760000001,35774.67118875605,18895.636903749808
2020,3,5,18,42824.0186,35183.23580264804,18022.523281198908
2020,3,5,19,41239.4426,34015.719289942266,17683.53323889816
2020,3,5,20,39212.7922,32522.42065170496,17985.535116077994
2020,3,5,21,36729.379,30899.699068579364,18313.733779334256
2020,3,5,22,33432.58540000001,29092.428936719843,18369.182600822736
2020,3,5,23,32154.662600000003,28686.3339191608,19738.606604513472
2020,3,5,24,29932.839000000004,27988.32598574245,20457.695717443064
2020,3,6,1,27986.528400000007,27212.58729713283,20017.51626978821
2020,3,6,2,26278.269,26408.53847347159,17759.513021365015
2020,3,6,3,24802.6012,24393.757159901903,15618.212369149573
2020,3,6,4,23506.837400000004,22986.33867201052,14636.39095312551
2020,3,6,5,23079.193400000004,22521.441709157967,14445.626159842075
2020,3,6,6,22908.407,22524.51446458392,15076.21083200182
2020,3,6,7,23235.995,22913.45970759445,15789.751113913211
2020,3,6,8,23889.80880000001,23780.783417499617,16748.107251698733
2020,3,6,9,24936.073,25215.369830205836,18799.40353532158
2020,3,6,10,24815.6698,25161.567051615697,22700.317307978417
2020,3,6,11,28031.8982,28856.532331552156,25000.164236899367
2020,3,6,12,29822.23860000001,31031.80350583216,26512.10349791144
2020,3,6,13,33481.5402,32231.75080402361,26950.837464657456
2020,3,6,14,37657.1326,33483.187014637944,27705.909855004706
2020,3,6,15,41758.7994,34815.39410534325,28161.64069681827
2020,3,6,16,44444.20480000001,35824.62357594151,27835.503102920124
2020,3,6,17,45709.01940000002,36303.94644584218,26618.37216721276
2020,3,6,18,45698.79960000002,35869.182975547126,25811.245672583627
2020,3,6,19,44234.3054,35038.23141209309,24933.29582756834
2020,3,6,20,41820.52320000001,33705.5496796208,24433.783381304693
2020,3,6,21,38846.6252,31784.3601762116,25547.10460214208
2020,3,6,22,34744.9902,29496.659899281676,25444.2697319184
2020,3,6,23,32616.5128,28782.5265016276,25804.174960846627
2020,3,6,24,29946.296,27429.491718887297,25360.30812728189
2020,3,7,1,27833.53900000001,26545.79112293484,23854.75487611256
2020,3,7,2,26036.4628,25544.99795468932,21606.23151039324
2020,3,7,3,24372.5732,23612.470639392224,19572.77698345748
2020,3,7,4,23153.7032,22030.10513447417,18521.95542545289
2020,3,7,5,22712.4512,21451.862219847204,18221.983777730908
2020,3,7,6,22426.2332,21619.4437166234,18623.487929525752
2020,3,7,7,22725.2022,22037.088004973637,19315.479144325986
2020,3,7,8,23453.374600000006,22724.557853506165,20324.67408276776
2020,3,7,9,24482.7246,24113.05543310564,22779.695217923007
2020,3,7,10,24536.5596,24727.414401044447,25329.31589628266
2020,3,7,11,26625.847399999988,27516.310371392417,25565.73088050035
2020,3,7,12,29376.5248,30128.61092461466,25254.41951684116
2020,3,7,13,32921.04820000001,31863.345282130693,25112.769328615977
2020,3,7,14,36709.8582,33183.86452740875,24721.42538946916
2020,3,7,15,40337.0302,34491.09592816731,23610.976618439905
2020,3,7,16,42754.4628,35585.50058121424,22693.677288373223
2020,3,7,17,44037.97559999999,36363.31590447946,19673.07393767848
2020,3,7,18,44074.90700000001,36295.29304928082,17627.040780410847
2020,3,7,19,42410.774,35455.63281448806,16699.460963218422
2020,3,7,20,40293.8224,34160.3623349517,16874.118839015035
2020,3,7,21,37249.3108,32502.287753243512,17583.82188885967
2020,3,7,22,33321.70500000001,30183.639466992823,18028.41102184276
2020,3,7,23,31973.2636,29130.286022839067,19431.493521832588
2020,3,7,24,29563.216600000007,27650.189935421848,19486.836074613715
2020,3,8,1,27571.7428,26519.779834349945,19208.24496240136
2020,3,8,2,25898.75340000001,25035.565667216288,17215.073532940925
2020,3,8,3,24420.3898,22908.26103743626,15979.443741324198
2020,3,8,4,23232.9696,21332.32771437293,15384.025780438227
2020,3,8,5,22481.0948,20292.621192724408,15100.151200159418
2020,3,8,6,22335.7538,20272.788074408847,15608.793902954603
2020,3,8,7,22649.8428,20637.908295005785,16387.685600575373
2020,3,8,8,23369.905,21333.679559579905,17971.070735359004
2020,3,8,9,24414.212000000003,22572.08337365293,20231.3722619922
2020,3,8,10,24204.4434,23187.505397320743,23869.725948761952
2020,3,8,11,25867.7692,25723.03475098017,24674.77571210838
2020,3,8,12,28691.717600000007,27684.68013284058,22871.79056699493
2020,3,8,13,31939.1968,29438.96532202609,21014.692567684677
2020,3,8,14,35248.22580000001,31167.569311892395,19353.17466563889
2020,3,8,15,39130.2328,32884.22284712919,18535.941641314417
2020,3,8,16,42120.6804,34279.68869348128,18174.879023581616
2020,3,8,17,43696.2764,35292.16683263928,17300.338568818253
2020,3,8,18,43655.2442,35416.57665198201,17012.520935634995
2020,3,8,19,42545.65460000001,34731.4456362667,17202.900191625115
2020,3,8,20,40466.2892,33595.73235996924,17639.87708763359
2020,3,8,21,37405.7768,32140.570322025247,18174.441927820317
2020,3,8,22,33507.4946,29988.39606453648,18160.244575965997
2020,3,8,23,31582.0038,28855.287972127637,18804.13947991939
2020,3,8,24,29099.1294,27306.585872812426,18532.167291250626
2020,3,9,1,27090.283800000005,26113.949426041585,17487.820283987752
2020,3,9,2,25423.015,24800.49924559725,14830.103451155335
2020,3,9,3,23872.2586,22632.843523353677,12736.331924303538
2020,3,9,4,22556.3176,20937.16442782646,11689.74259771803
2020,3,9,5,22363.64380000001,20569.30252934243,11508.45438341762
2020,3,9,6,22112.7648,20418.30943418992,11922.99703376176
2020,3,9,7,22348.328199999996,20695.41769914489,12620.006844125272
2020,3,9,8,22981.671,21307.843298172284,13709.97634367225
2020,3,9,9,24074.616399999995,22405.2262937217,15695.60843085163
2020,3,9,10,24451.9998,22896.89246986667,19491.53876150998
2020,3,9,11,26290.424,25610.567384046448,20315.516345801138
2020,3,9,12,29169.989200000007,28145.0388060739,20115.00824696877
2020,3,9,13,32989.2388,30585.493420508992,18872.14222194752
2020,3,9,14,37151.7932,32800.92308343281,18323.042393053063
2020,3,9,15,41304.575800000006,34643.04300678293,18103.350893862065
2020,3,9,16,44080.3086,36071.02104766176,18203.759347505584
2020,3,9,17,45341.83940000002,37223.19654639666,17581.19007275514
2020,3,9,18,44948.8338,36931.33977948202,17458.31489253139
2020,3,9,19,43171.1616,36157.485215071465,17380.150453588973
2020,3,9,20,40417.8374,34669.9907845985,17871.960272851487
2020,3,9,21,37237.07860000001,32701.55749865496,18550.747134022407
2020,3,9,22,33554.7556,30538.528426632696,18408.95928850667
2020,3,9,23,32263.3492,29812.9491766009,18649.641791979117
2020,3,9,24,29943.093600000007,28173.169479160177,18329.14310697847
2020,3,10,1,27899.467,26961.3543336821,17110.345951078674
2020,3,10,2,26097.2242,25680.3870047702,14565.806913765722
2020,3,10,3,24470.8474,23419.79606107352,12430.594795583576
2020,3,10,4,23213.2732,21978.762554646168,11317.240833361342
2020,3,10,5,19439.1684,19050.93567594353,10984.960178640533
2020,3,10,6,19183.886,18925.09160010901,11512.21674737827
2020,3,10,7,19293.4714,19113.20954244491,12388.263295433042
2020,3,10,8,19596.201,19588.038010257496,13557.152006208426
2020,3,10,9,20371.66540000001,20457.86828026252,15016.937626853603
2020,3,10,10,20097.6134,20293.8323236338,17821.6302235165
2020,3,10,11,20649.58000000001,21789.581087991828,18486.127374481865
2020,3,10,12,22555.0574,23154.971465491064,18325.20298051872
2020,3,10,13,24324.70340000001,24856.20368013625,17488.39497648461
2020,3,10,14,25936.951000000005,26070.30542126212,16876.239477237934
2020,3,10,15,27840.176800000005,27036.527294742373,16459.213788498488
2020,3,10,16,29499.1714,27881.15930033651,16730.50530457426
2020,3,10,17,30910.8988,29099.68521390821,16623.876408551856
2020,3,10,18,31757.9148,29275.002758001425,16809.36274973514
2020,3,10,19,31707.2232,29369.18823218854,17912.249621572937
2020,3,10,20,30945.8538,29360.822487790607,18851.628080392664
2020,3,10,21,29442.73640000001,28609.56650494534,19826.0079837438
2020,3,10,22,27372.069000000003,27502.577803987784,19516.604302258977
2020,3,10,23,27533.628199999992,27655.34235841465,19565.28591133748
2020,3,10,24,26034.5226,26949.596323972342,18978.52620800672
2020,3,11,1,24557.604,26052.11457630673,17717.949058709863
2020,3,11,2,23136.50560000001,24643.112901697456,14542.003615574264
2020,3,11,3,21766.0454,22690.53965035103,12054.652924347152
2020,3,11,4,20495.3866,20842.007934918143,10281.06209822342
2020,3,11,5,18121.7218,18508.34544430216,9795.58138014523
2020,3,11,6,18098.419,18612.145473810917,10007.146280159302
2020,3,11,7,18458.7086,19041.280979386385,10660.957494703009
2020,3,11,8,19138.6248,20023.443789121397,11756.722360811482
2020,3,11,9,20222.7142,20997.352271316,14174.313193934482
2020,3,11,10,21562.7766,22613.29230328618,14968.356849137292
2020,3,11,11,19498.8404,22843.581911154488,15492.20378358286
2020,3,11,12,20924.1748,23182.895829208617,16056.789441486748
2020,3,11,13,23708.549,25205.302844938207,15906.657957660507
2020,3,11,14,24632.6078,25152.92257451236,16034.54355545443
2020,3,11,15,25737.385,25176.26114468985,16259.600684246509
2020,3,11,16,26758.206,25673.944084548857,17258.206913830152
2020,3,11,17,27510.247000000003,25973.97013101281,17710.63873994987
2020,3,11,18,27666.0246,26203.520015864386,18701.720073231743
2020,3,11,19,27416.634200000004,26706.752270087967,20077.262365461207
2020,3,11,20,26740.513,27007.59061178303,21385.01852007615
2020,3,11,21,25465.4408,26596.042593112063,21466.562714533677
2020,3,11,22,23760.934,25399.830796041053,20389.610674691456
2020,3,11,23,23745.5076,24754.11260722658,20132.15718405492
2020,3,11,24,22242.96480000001,23403.06581482745,19230.56575026243
2020,3,12,1,20905.0098,22003.589095085463,17466.008475356426
2020,3,12,2,19648.7214,19911.394104600586,14435.96591791254
2020,3,12,3,18577.3716,18196.433275731568,11849.932448502725
2020,3,12,4,17857.1762,17446.806515834433,10751.010425988678
2020,3,12,5,22044.8502,20407.895202506646,10158.546353811198
2020,3,12,6,22340.1906,20761.700611328437,10164.686696173085
2020,3,12,7,23021.941,21378.99616498468,10800.539217180984
2020,3,12,8,24121.0426,22570.72210838593,12077.19100029208
2020,3,12,9,24477.4542,23210.166093516717,14657.554141617373
2020,3,12,10,26872.752,26029.11332745011,17819.153099923067
2020,3,12,11,29512.6964,30450.390479867416,19143.69305117887
2020,3,12,12,33005.81859999999,31398.960695688307,18989.84031752136
2020,3,12,13,36910.66780000001,33457.28246683198,18672.040438154578
2020,3,12,14,41014.378800000006,35167.89930255646,18730.308399772428
2020,3,12,15,44197.7992,36907.59019378425,19199.638669235097
2020,3,12,16,46156.97440000002,37957.55973434557,19894.09224806888
2020,3,12,17,46337.10080000001,38047.4980364744,19933.871057484343
2020,3,12,18,45154.988,37435.75992061646,20565.22051333518
2020,3,12,19,43017.6632,35884.45698758795,21104.61946805222
2020,3,12,20,39745.7836,34199.94460920674,21687.260582149105
2020,3,12,21,36177.4242,32226.443566871498,22587.228740113263
2020,3,12,22,32059.636,29884.36146822464,21778.3268262342
2020,3,12,23,30509.9878,29359.518430149896,20783.68095654076
2020,3,12,24,28062.4012,27482.660377393622,19409.21907306472
2020,3,13,1,25996.31000000001,25683.97973068091,17875.509299664423
2020,3,13,2,24161.6478,23195.278824048088,14672.101635835832
2020,3,13,3,22847.602800000004,21249.54342714149,12003.747208330862
2020,3,13,4,22254.1504,20309.422165298736,10563.102396148732
2020,3,13,5,21963.67659999999,19996.230842061505,10000.957922857162
2020,3,13,6,22219.291,20122.08973847821,9850.105577752349
2020,3,13,7,22876.4606,20583.87713389034,10041.445277122666
2020,3,13,8,23977.1508,21664.209399899017,11073.166527025714
2020,3,13,9,24438.5404,22575.85925919091,13184.242476458903
2020,3,13,10,26885.906199999983,25322.683139333887,16025.275369405465
2020,3,13,11,29495.1052,29375.125049708025,17600.751343796008
2020,3,13,12,32997.3536,30834.34833949698,18294.966695000938
2020,3,13,13,36792.2398,33093.40547037576,18484.51106615208
2020,3,13,14,40849.096,34771.0146613402,19124.411951445985
2020,3,13,15,43921.37860000002,35895.292143480845,19968.405913376857
2020,3,13,16,45851.7786,36390.4791107453,20763.10034865069
2020,3,13,17,45826.26,35824.91852394432,20986.575310061417
2020,3,13,18,44516.8266,34555.940289526305,21881.511069009583
2020,3,13,19,42147.4282,33181.21823886061,22891.08052963216
2020,3,13,20,38897.5622,31971.70730046515,24030.951176838906
2020,3,13,21,35574.1896,30743.92128978554,24461.682381767583
2020,3,13,22,31876.1426,29081.628665836117,23489.46451710082
2020,3,13,23,30655.92779999999,28728.776806109898,22292.599630523036
2020,3,13,24,28173.331,27286.977329035675,20603.076715211013
2020,3,14,1,26109.7126,25894.49016482428,18583.065036981858
2020,3,14,2,24231.0728,23726.6250766586,15373.109377709425
2020,3,14,3,22935.355,22078.96599917758,12344.526300953672
2020,3,14,4,22388.663199999995,21421.627978524863,10528.937878859406
2020,3,14,5,22056.5728,21280.194041116625,9820.940446439728
2020,3,14,6,22267.586399999997,21622.94207924041,9621.335479105994
2020,3,14,7,22833.9876,22202.688125602697,9803.734062746094
2020,3,14,8,23864.711,23331.14263517852,10890.247972166995
2020,3,14,9,24425.5942,23743.151109948623,13035.82513275962
2020,3,14,10,26842.4842,26578.071033692817,15809.034581855429
2020,3,14,11,29211.564,30949.63917281008,17360.7957469422
2020,3,14,12,33011.962199999994,31818.586088472617,18120.50630786375
2020,3,14,13,36826.9832,33647.90270033244,18524.24530090517
2020,3,14,14,40494.8482,34898.81549588411,19262.75514554668
2020,3,14,15,43299.155600000006,35587.32163348792,20074.02936999512
2020,3,14,16,44390.615000000005,35773.575154768,21334.470233993605
2020,3,14,17,43691.3916,34953.27600027085,22063.167535278004
2020,3,14,18,42246.9166,33708.425714169294,23263.57813430288
2020,3,14,19,40354.8166,32405.120723448086,24722.39935273036
2020,3,14,20,37596.8696,31395.182343222565,26025.441011052324
2020,3,14,21,34180.1424,30212.300373617672,26262.61024906619
2020,3,14,22,30779.14780000001,28578.968422053327,24879.54740125622
2020,3,14,23,29802.153,28836.23337121689,23284.8308658786
2020,3,14,24,27733.4174,28180.796380816777,21269.886763266404
2020,3,15,1,26035.018999999997,26691.83305727185,18904.803429943968
2020,3,15,2,24418.541,24726.34343034348,15236.369447797404
2020,3,15,3,23232.035,23132.338342533025,12436.982858420137
2020,3,15,4,22744.636,22456.499113225957,10966.029612117229
2020,3,15,5,22211.155999999995,22119.984054839955,10018.647804883793
2020,3,15,6,22412.2084,22415.171062622525,9861.89757335767
2020,3,15,7,22998.8796,23090.38057112888,9988.52017956522
2020,3,15,8,24017.852,24245.14984680103,10967.641439408362
2020,3,15,9,24096.9182,24105.177011672717,12950.014557681485
2020,3,15,10,26293.706,26499.15780016637,16245.931274916404
2020,3,15,11,28616.0482,31092.639882375017,17525.53586489845
2020,3,15,12,31978.0474,31878.837885468656,18162.654800373377
2020,3,15,13,35254.07419999998,33208.13499874147,18578.062372073928
2020,3,15,14,38534.4978,33832.488815885255,19150.13209213369
2020,3,15,15,40803.6856,34078.18749066765,20443.3520828758
2020,3,15,16,41693.98520000001,33960.978446453504,21522.00823127944
2020,3,15,17,41228.1998,33066.73671459074,22002.353178930312
2020,3,15,18,39867.0322,31957.092524197207,22777.62467004062
2020,3,15,19,37948.7048,30853.84865898046,23844.398721676866
2020,3,15,20,35284.601800000004,29840.947497761823,24829.99699270184
2020,3,15,21,32388.9148,28957.673950200697,25668.87297277187
2020,3,15,22,29393.242,27613.401622530186,24794.45652346472
2020,3,15,23,28900.803,27812.632244320284,23364.77081126503
2020,3,15,24,27154.2812,26994.491284112697,21753.55787443772
2020,3,16,1,25698.357400000008,25886.74365175784,19722.66179051603
2020,3,16,2,24305.559799999995,23813.925823581336,16120.694369469333
2020,3,16,3,23032.83480000001,22054.760598261,12944.34739744804
2020,3,16,4,22620.342,21438.223542545384,10901.598299970346
2020,3,16,5,22666.5104,21509.473652947127,9842.91597520895
2020,3,16,6,22837.791,21818.369154056847,9507.950737753948
2020,3,16,7,23452.740199999997,22399.67889624631,9504.12513045322
2020,3,16,8,24566.3378,23600.99057554449,10389.335250476011
2020,3,16,9,24604.18440000001,24052.637761733346,12242.763243569318
2020,3,16,10,27023.9432,26776.00910715902,15430.262837060673
2020,3,16,11,29684.683600000004,30998.860026591312,17036.494012880663
2020,3,16,12,33216.3562,32089.51681928729,17874.967432894886
2020,3,16,13,36721.9522,33892.08182971492,18652.763466302116
2020,3,16,14,40124.706,35212.58196539026,19701.950457558927
2020,3,16,15,42447.8856,36107.403912181566,20546.91835537182
2020,3,16,16,43509.0364,36269.35406033194,21472.97163587864
2020,3,16,17,42980.05920000002,35448.45262307678,21300.331328328197
2020,3,16,18,41300.1792,34255.055972190305,22540.539447128176
2020,3,16,19,39143.74780000002,33087.03144753013,23694.596772849705
2020,3,16,20,36468.5094,31996.84208837194,24834.550284084817
2020,3,16,21,33686.5728,30662.549091790555,25278.106655122592
2020,3,16,22,30202.25440000001,29007.82291138153,24390.873989218697
2020,3,16,23,29605.26100000001,28706.01121271109,22764.02173834773
2020,3,16,24,27713.71320000001,27664.04721550971,20752.49700304053
2020,3,17,1,26074.955199999997,26312.3116953334,18531.89762222511
2020,3,17,2,24504.049,24140.4380796081,15187.235507088975
2020,3,17,3,23314.042000000005,22492.494106354647,12253.76207636806
2020,3,17,4,22839.76780000001,21925.971536021127,10664.73635816604
2020,3,17,5,19435.5132,19387.383149063862,9849.504689373462
2020,3,17,6,19618.3746,19683.01413486588,9654.08633612969
2020,3,17,7,20008.2002,20052.15420908177,9743.557080333656
2020,3,17,8,20856.0112,20993.276698941416,10265.920001497389
2020,3,17,9,20207.3376,20473.307726278417,11726.89472901445
2020,3,17,10,21692.4318,22226.08639944624,13282.325491572286
2020,3,17,11,23406.7698,25855.082029220568,14123.41892901166
2020,3,17,12,25082.9944,25975.914142541813,15581.266539011083
2020,3,17,13,26487.793799999992,26806.23910377502,16811.054299172043
2020,3,17,14,28440.4956,27640.45717777284,17686.60188869731
2020,3,17,15,30342.344,27979.490536190857,18615.280864456607
2020,3,17,16,32086.9016,28563.64917409694,20124.94951593454
2020,3,17,17,32676.9602,28807.36714639012,20518.954528155537
2020,3,17,18,33145.62780000001,28547.34212085016,21780.52958241047
2020,3,17,19,32491.2596,28383.97429718371,23305.030851531632
2020,3,17,20,31015.9488,27941.035581009703,24540.771781716023
2020,3,17,21,29318.883600000005,27490.486999496166,25195.421152273837
2020,3,17,22,26608.4684,26312.362859379977,24019.53748438685
2020,3,17,23,26265.293600000005,26494.920315055697,22961.80282363716
2020,3,17,24,24579.7018,25596.746577870526,21337.932687480738
2020,3,18,1,23057.0118,24388.19873289476,19365.86119445116
2020,3,18,2,21681.5924,22137.30813649312,15329.43933970359
2020,3,18,3,20442.806600000007,20465.41706426295,12165.142714588912
2020,3,18,4,19742.921200000008,19691.164325327183,10307.976697238606
2020,3,18,5,18232.093,18815.788133557544,9515.221817862044
2020,3,18,6,18470.2632,19048.011391274937,9308.993991796053
2020,3,18,7,18953.7478,19649.44286480796,9308.528994008146
2020,3,18,8,19737.7318,20636.482308468723,9933.264727361562
2020,3,18,9,20835.33459999999,22004.92593964773,11580.94294265048
2020,3,18,10,22273.0614,23700.39430179817,12662.439772634734
2020,3,18,11,19431.2882,23945.935463176527,13435.77521947245
2020,3,18,12,21136.955200000008,24246.92666028716,14833.02471879197
2020,3,18,13,24337.5556,25968.379214702683,16036.037670139482
2020,3,18,14,25724.9918,25963.311141249906,16994.80799565922
2020,3,18,15,27331.574199999995,25435.381330445383,17729.42983573437
2020,3,18,16,28713.65560000001,25530.634054960592,19419.9220883688
2020,3,18,17,29317.6908,25049.7389184955,20420.065735909768
2020,3,18,18,29612.2756,24802.38135414052,21949.89565043037
2020,3,18,19,29180.1852,24601.02819722159,23404.49869711868
2020,3,18,20,28094.2506,24423.479203454768,24236.126649950053
2020,3,18,21,26412.858,23758.337086488384,24972.50055114003
2020,3,18,22,23892.4864,23085.012978718503,23567.40086422603
2020,3,18,23,24112.736200000003,24002.610534390013,22248.97161557928
2020,3,18,24,22507.775,23470.03505899653,20548.65998544784
2020,3,19,1,21012.6714,22560.992155492364,18866.46325581608
2020,3,19,2,19710.731,20874.81980233663,15226.08292417039
2020,3,19,3,18637.47820000001,19437.16064349873,12049.424241830604
2020,3,19,4,17902.353,18762.422446337296,10152.685670360934
2020,3,19,5,22229.97139999999,21833.64788651511,9421.060611119836
2020,3,19,6,22649.3608,22235.2866199446,9143.767274576352
2020,3,19,7,23418.034,23094.078985175787,9135.147882222996
2020,3,19,8,24635.1486,24486.337841904457,10004.89534993388
2020,3,19,9,24577.46740000001,24562.619778973985,12011.509935878224
2020,3,19,10,27028.84700000001,27656.4488539112,14885.968316009205
2020,3,19,11,29929.592599999996,32373.10837097076,16587.11300928248
2020,3,19,12,33356.1266,32938.10175262954,17639.293157738717
2020,3,19,13,37682.2754,34115.43168671428,18712.144565907696
2020,3,19,14,43056.58240000001,35207.31548526673,19586.377580074848
2020,3,19,15,46992.3058,35915.56102586424,20216.792805373665
2020,3,19,16,48542.5956,36013.15102588707,21005.769932656996
2020,3,19,17,48012.77540000001,35256.8901623904,21272.54157539891
2020,3,19,18,46828.1766,34352.250679702214,22131.16353864829
2020,3,19,19,44604.26,33022.29564079504,23534.557478972303
2020,3,19,20,42061.9454,31634.72749895566,24889.99372323222
2020,3,19,21,38227.9546,30007.154662637902,25960.1814775485
2020,3,19,22,33607.458199999994,28432.60381659222,24888.08710562069
2020,3,19,23,31379.620799999997,28050.30104573917,22699.71555109099
2020,3,19,24,28582.9194,27001.33399407655,20884.8332581302
2020,3,20,1,26380.99299999999,25697.698245366537,18984.6482445816
2020,3,20,2,24374.326600000004,23769.686845186472,15329.065358127173
2020,3,20,3,23038.4998,22383.97254271207,12313.168149989908
2020,3,20,4,22447.91279999999,21817.529496992785,10882.820401282208
2020,3,20,5,22145.3558,21715.3573961794,9985.541694077798
2020,3,20,6,22398.0328,22038.1775740928,9671.408538586042
2020,3,20,7,23045.5796,22646.81198154484,9702.511673511455
2020,3,20,8,24118.8242,23894.25881963064,10469.458158196489
2020,3,20,9,24405.2884,24382.2621792294,12578.454338961028
2020,3,20,10,26859.1814,27837.30930488825,15323.662691371886
2020,3,20,11,29359.953600000004,31103.850359793465,16973.48443643727
2020,3,20,12,33082.55900000001,32400.086642874685,18005.495686807524
2020,3,20,13,37012.3386,34257.51768731004,18430.05629241737
2020,3,20,14,41436.3392,35031.80607714785,18340.719347584527
2020,3,20,15,44893.8886,35695.48754538517,18306.771337815127
2020,3,20,16,45620.271,35748.42102205127,18038.79004344607
2020,3,20,17,45207.253800000006,35090.57935853912,16957.501441690238
2020,3,20,18,44467.3962,33858.9546052656,16384.332295241366
2020,3,20,19,41919.2392,32677.426162090967,16167.172849339851
2020,3,20,20,38985.3154,31191.37095297154,17024.344928219427
2020,3,20,21,34761.144199999995,29880.5054267777,17932.271700057616
2020,3,20,22,31059.962400000008,28286.086447430687,17988.397342336662
2020,3,20,23,30097.2984,28343.680102089667,18291.240296057906
2020,3,20,24,27857.809,27606.91458343299,18016.60136960844
2020,3,21,1,25983.4136,26470.60980075056,16921.34838932971
2020,3,21,2,24231.4722,24151.82216269319,14718.550250682696
2020,3,21,3,22940.46259999999,22545.80960965732,12370.1679399118
2020,3,21,4,22387.2224,21803.55044108007,11242.403423942687
2020,3,21,5,22096.5254,21610.94421538012,10940.148214894349
2020,3,21,6,22325.5142,21826.00066759496,11293.32927204715
2020,3,21,7,22987.794,22331.764096424733,11793.29290098926
2020,3,21,8,24079.063400000006,23361.88335167644,13316.39314643585
2020,3,21,9,24435.2834,23775.390249818876,16389.969237909587
2020,3,21,10,26845.6158,26422.486597370567,19160.95973223949
2020,3,21,11,29270.8582,29817.28414500594,20212.336938995264
2020,3,21,12,32890.82100000001,32063.36875116878,20049.76216747723
2020,3,21,13,36467.28,34238.98197378953,19607.293508552262
2020,3,21,14,39896.8364,35884.47905415983,18941.43294573395
2020,3,21,15,42398.4996,36547.449726147766,18373.350464492807
2020,3,21,16,43485.1742,36646.64557432994,17932.959340816284
2020,3,21,17,42845.362,35963.693075780335,16959.566323452138
2020,3,21,18,40733.3822,34757.75982832204,16642.794715617998
2020,3,21,19,38757.4486,33215.580654224985,16610.114336210947
2020,3,21,20,36260.9714,31626.932527003577,16987.420092299035
2020,3,21,21,33394.498600000006,30103.35752168892,17866.50807173391
