Year,Month,Day,Period,Hydro_R1,Hydro_R2,Hydro_R3,Wind_R1,Wind_R2,Wind_R3,Solar_R1,Solar_R2,Solar_R3,Dynamic_Hydro_R3,Dynamic_Hydro_R2,Dynamic_Hydro_R1,Dynamic_Solar_R1,Dynamic_Solar_R2,Dynamic_Solar_R3
2020,2,3,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,4277.896671778269,1652.6643925711362,1972.989299710342
2020,2,3,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,5987.704535128074,2313.208297836088,2761.5620207871866
2020,2,3,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,6752.9877264724255,2608.8573930822968,3114.514806611007
2020,2,3,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,5174.623615607428,1999.0936786505367,2386.564661782246
2020,2,3,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,44.68048503436133,17.26125063895042,20.606883625830637
2020,2,3,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,3,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,3,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,3,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,3,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,84.16556483216903,32.51537911058102,38.81761799284376
2020,2,4,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,117.93569886976769,45.56167319815982,54.392588175157606
2020,2,4,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,127.80696881921963,49.37520531606748,58.945271766910885
2020,2,4,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,144.4322655761913,55.797996251490886,66.61294939512693
2020,2,4,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,147.02996819446807,56.80155733515078,67.81102402453568
2020,2,4,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,3851.87344238087,1488.0803748509113,1776.5050604873056
2020,2,4,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,4292.963346964275,1658.485046856364,1979.9381325609131
2020,2,4,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,5947.180374282956,2297.5527449309934,2742.8720565684102
2020,2,4,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,6646.481919123075,2567.7113886522407,3065.3937468052477
2020,2,4,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,5226.577667972964,2019.1649003237349,2410.5261543704205
2020,2,4,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,58.18853864940081,22.479768273981943,26.836871698756177
2020,2,4,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,4,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,515.7602115915464,3980.3967837210953,578.8972895319022,0.0,0.0,0.0
2020,2,5,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,5,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,5,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,5,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,5,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,5,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,5,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,5,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,0.0,0.0,0.0
2020,2,5,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,468.78583675285034,4571.852207128628,664.9168398666498,111.18167206224794,42.95241438064406,51.27759413869482
