,fips_code,lim_timestamp,case_5b_prob,date
465249,48107,02-10 09:00:00,0.0,02-10
465250,48107,02-10 10:00:00,0.0,02-10
465251,48107,02-10 11:00:00,0.0,02-10
465252,48107,02-10 12:00:00,0.0,02-10
465253,48107,02-10 13:00:00,0.0,02-10
465254,48107,02-10 14:00:00,0.0,02-10
465255,48107,02-10 15:00:00,0.0,02-10
465256,48107,02-10 16:00:00,0.0,02-10
465257,48107,02-10 17:00:00,0.0,02-10
465258,48107,02-10 18:00:00,0.0,02-10
465259,48107,02-10 19:00:00,0.0,02-10
465260,48107,02-10 20:00:00,0.0,02-10
465261,48107,02-10 21:00:00,0.0,02-10
465262,48107,02-10 22:00:00,0.0,02-10
465263,48107,02-10 23:00:00,0.0,02-10
474000,48109,02-10 00:00:00,0.0,02-10
474001,48109,02-10 01:00:00,0.0,02-10
474002,48109,02-10 02:00:00,0.0,02-10
474003,48109,02-10 03:00:00,0.0,02-10
474004,48109,02-10 04:00:00,0.0,02-10
474005,48109,02-10 05:00:00,0.0,02-10
474006,48109,02-10 06:00:00,0.0,02-10
474007,48109,02-10 07:00:00,0.0,02-10
474008,48109,02-10 08:00:00,0.0,02-10
474009,48109,02-10 09:00:00,0.0,02-10
474010,48109,02-10 10:00:00,0.0,02-10
474011,48109,02-10 11:00:00,0.0,02-10
474012,48109,02-10 12:00:00,0.0,02-10
474013,48109,02-10 13:00:00,0.0,02-10
474014,48109,02-10 14:00:00,0.0,02-10
474015,48109,02-10 15:00:00,0.0,02-10
474016,48109,02-10 16:00:00,0.0,02-10
474017,48109,02-10 17:00:00,0.0,02-10
474018,48109,02-10 18:00:00,0.0,02-10
474019,48109,02-10 19:00:00,0.0,02-10
474020,48109,02-10 20:00:00,0.0,02-10
474021,48109,02-10 21:00:00,0.0,02-10
474022,48109,02-10 22:00:00,0.0,02-10
474023,48109,02-10 23:00:00,0.0,02-10
482760,48111,02-10 00:00:00,0.0,02-10
482761,48111,02-10 01:00:00,0.0,02-10
482762,48111,02-10 02:00:00,0.0,02-10
482763,48111,02-10 03:00:00,0.0,02-10
482764,48111,02-10 04:00:00,0.0,02-10
482765,48111,02-10 05:00:00,0.0,02-10
482766,48111,02-10 06:00:00,0.0,02-10
482767,48111,02-10 07:00:00,0.0,02-10
482768,48111,02-10 08:00:00,0.0,02-10
482769,48111,02-10 09:00:00,0.0,02-10
482770,48111,02-10 10:00:00,0.0,02-10
482771,48111,02-10 11:00:00,0.0,02-10
482772,48111,02-10 12:00:00,0.0,02-10
482773,48111,02-10 13:00:00,0.0,02-10
482774,48111,02-10 14:00:00,0.0,02-10
482775,48111,02-10 15:00:00,0.0,02-10
482776,48111,02-10 16:00:00,0.0,02-10
482777,48111,02-10 17:00:00,0.0,02-10
482778,48111,02-10 18:00:00,0.0,02-10
482779,48111,02-10 19:00:00,0.0,02-10
482780,48111,02-10 20:00:00,0.0,02-10
482781,48111,02-10 21:00:00,0.0,02-10
482782,48111,02-10 22:00:00,0.0,02-10
482783,48111,02-10 23:00:00,0.0,02-10
491520,48113,02-10 00:00:00,0.0,02-10
491521,48113,02-10 01:00:00,0.0,02-10
491522,48113,02-10 02:00:00,0.0,02-10
491523,48113,02-10 03:00:00,0.0,02-10
491524,48113,02-10 04:00:00,0.0,02-10
491525,48113,02-10 05:00:00,0.0,02-10
491526,48113,02-10 06:00:00,0.0,02-10
491527,48113,02-10 07:00:00,0.0,02-10
491528,48113,02-10 08:00:00,0.0,02-10
491529,48113,02-10 09:00:00,0.0,02-10
491530,48113,02-10 10:00:00,0.0,02-10
491531,48113,02-10 11:00:00,0.0,02-10
491532,48113,02-10 12:00:00,0.0,02-10
491533,48113,02-10 13:00:00,0.0,02-10
491534,48113,02-10 14:00:00,0.0,02-10
491535,48113,02-10 15:00:00,0.0,02-10
491536,48113,02-10 16:00:00,0.0,02-10
491537,48113,02-10 17:00:00,0.0,02-10
491538,48113,02-10 18:00:00,0.0,02-10
491539,48113,02-10 19:00:00,0.0,02-10
491540,48113,02-10 20:00:00,0.0,02-10
491541,48113,02-10 21:00:00,0.0,02-10
491542,48113,02-10 22:00:00,0.0,02-10
491543,48113,02-10 23:00:00,0.0,02-10
500280,48115,02-10 00:00:00,0.0,02-10
500281,48115,02-10 01:00:00,0.0,02-10
500282,48115,02-10 02:00:00,0.0,02-10
500283,48115,02-10 03:00:00,0.0,02-10
500284,48115,02-10 04:00:00,0.0,02-10
500285,48115,02-10 05:00:00,0.0,02-10
500286,48115,02-10 06:00:00,0.0,02-10
500287,48115,02-10 07:00:00,0.0,02-10
500288,48115,02-10 08:00:00,0.0,02-10
500289,48115,02-10 09:00:00,0.0,02-10
500290,48115,02-10 10:00:00,0.0,02-10
500291,48115,02-10 11:00:00,0.0,02-10
500292,48115,02-10 12:00:00,0.0,02-10
500293,48115,02-10 13:00:00,0.0,02-10
500294,48115,02-10 14:00:00,0.0,02-10
500295,48115,02-10 15:00:00,0.0,02-10
500296,48115,02-10 16:00:00,0.0,02-10
500297,48115,02-10 17:00:00,0.0,02-10
500298,48115,02-10 18:00:00,0.0,02-10
500299,48115,02-10 19:00:00,0.0,02-10
500300,48115,02-10 20:00:00,0.0,02-10
500301,48115,02-10 21:00:00,0.0,02-10
500302,48115,02-10 22:00:00,0.0,02-10
500303,48115,02-10 23:00:00,0.0,02-10
509040,48117,02-10 00:00:00,0.0,02-10
509041,48117,02-10 01:00:00,0.0,02-10
509042,48117,02-10 02:00:00,0.0,02-10
509043,48117,02-10 03:00:00,0.0,02-10
509044,48117,02-10 04:00:00,0.0,02-10
509045,48117,02-10 05:00:00,0.0,02-10
509046,48117,02-10 06:00:00,0.0,02-10
509047,48117,02-10 07:00:00,0.0,02-10
509048,48117,02-10 08:00:00,0.0,02-10
509049,48117,02-10 09:00:00,0.0,02-10
509050,48117,02-10 10:00:00,0.0,02-10
509051,48117,02-10 11:00:00,0.0,02-10
509052,48117,02-10 12:00:00,0.0,02-10
509053,48117,02-10 13:00:00,0.0,02-10
509054,48117,02-10 14:00:00,0.0,02-10
509055,48117,02-10 15:00:00,0.0,02-10
509056,48117,02-10 16:00:00,0.0,02-10
509057,48117,02-10 17:00:00,0.0,02-10
509058,48117,02-10 18:00:00,0.0,02-10
509059,48117,02-10 19:00:00,0.0,02-10
509060,48117,02-10 20:00:00,0.0,02-10
509061,48117,02-10 21:00:00,0.0,02-10
509062,48117,02-10 22:00:00,0.0,02-10
509063,48117,02-10 23:00:00,0.0,02-10
517800,48119,02-10 00:00:00,0.0,02-10
517801,48119,02-10 01:00:00,0.0,02-10
517802,48119,02-10 02:00:00,0.0,02-10
517803,48119,02-10 03:00:00,0.0,02-10
517804,48119,02-10 04:00:00,0.0,02-10
517805,48119,02-10 05:00:00,0.0,02-10
517806,48119,02-10 06:00:00,0.0,02-10
517807,48119,02-10 07:00:00,0.0,02-10
517808,48119,02-10 08:00:00,0.0,02-10
517809,48119,02-10 09:00:00,0.0,02-10
517810,48119,02-10 10:00:00,0.0,02-10
517811,48119,02-10 11:00:00,0.0,02-10
517812,48119,02-10 12:00:00,0.0,02-10
517813,48119,02-10 13:00:00,0.0,02-10
517814,48119,02-10 14:00:00,0.0,02-10
517815,48119,02-10 15:00:00,0.0,02-10
517816,48119,02-10 16:00:00,0.0,02-10
517817,48119,02-10 17:00:00,0.0,02-10
517818,48119,02-10 18:00:00,0.0,02-10
517819,48119,02-10 19:00:00,0.0,02-10
517820,48119,02-10 20:00:00,0.0,02-10
517821,48119,02-10 21:00:00,0.0,02-10
517822,48119,02-10 22:00:00,0.0,02-10
517823,48119,02-10 23:00:00,0.0,02-10
526560,48121,02-10 00:00:00,0.0,02-10
526561,48121,02-10 01:00:00,0.0,02-10
526562,48121,02-10 02:00:00,0.0,02-10
526563,48121,02-10 03:00:00,0.0,02-10
526564,48121,02-10 04:00:00,0.0,02-10
526565,48121,02-10 05:00:00,0.0,02-10
526566,48121,02-10 06:00:00,0.0,02-10
526567,48121,02-10 07:00:00,0.0,02-10
526568,48121,02-10 08:00:00,0.0,02-10
526569,48121,02-10 09:00:00,0.0,02-10
526570,48121,02-10 10:00:00,0.0,02-10
526571,48121,02-10 11:00:00,0.0,02-10
526572,48121,02-10 12:00:00,0.0,02-10
526573,48121,02-10 13:00:00,0.0,02-10
526574,48121,02-10 14:00:00,0.0,02-10
526575,48121,02-10 15:00:00,0.0,02-10
526576,48121,02-10 16:00:00,0.0,02-10
526577,48121,02-10 17:00:00,0.0,02-10
526578,48121,02-10 18:00:00,0.0,02-10
526579,48121,02-10 19:00:00,0.0,02-10
526580,48121,02-10 20:00:00,0.0,02-10
526581,48121,02-10 21:00:00,0.0,02-10
526582,48121,02-10 22:00:00,0.0,02-10
526583,48121,02-10 23:00:00,0.0,02-10
535320,48123,02-10 00:00:00,0.0,02-10
535321,48123,02-10 01:00:00,0.0,02-10
535322,48123,02-10 02:00:00,0.0,02-10
535323,48123,02-10 03:00:00,0.0,02-10
535324,48123,02-10 04:00:00,0.0,02-10
535325,48123,02-10 05:00:00,0.0,02-10
535326,48123,02-10 06:00:00,0.0,02-10
535327,48123,02-10 07:00:00,0.0,02-10
535328,48123,02-10 08:00:00,0.0,02-10
535329,48123,02-10 09:00:00,0.0,02-10
535330,48123,02-10 10:00:00,0.0,02-10
535331,48123,02-10 11:00:00,0.0,02-10
535332,48123,02-10 12:00:00,0.0,02-10
535333,48123,02-10 13:00:00,0.0,02-10
535334,48123,02-10 14:00:00,0.0,02-10
535335,48123,02-10 15:00:00,0.0,02-10
535336,48123,02-10 16:00:00,0.0,02-10
535337,48123,02-10 17:00:00,0.0,02-10
535338,48123,02-10 18:00:00,0.0,02-10
535339,48123,02-10 19:00:00,0.0,02-10
535340,48123,02-10 20:00:00,0.0,02-10
535341,48123,02-10 21:00:00,0.0,02-10
535342,48123,02-10 22:00:00,0.0,02-10
535343,48123,02-10 23:00:00,0.0,02-10
544080,48125,02-10 00:00:00,0.0,02-10
544081,48125,02-10 01:00:00,0.0,02-10
544082,48125,02-10 02:00:00,0.0,02-10
544083,48125,02-10 03:00:00,0.0,02-10
544084,48125,02-10 04:00:00,0.0,02-10
544085,48125,02-10 05:00:00,0.0,02-10
544086,48125,02-10 06:00:00,0.0,02-10
544087,48125,02-10 07:00:00,0.0,02-10
544088,48125,02-10 08:00:00,0.0,02-10
544089,48125,02-10 09:00:00,0.0,02-10
544090,48125,02-10 10:00:00,0.0,02-10
544091,48125,02-10 11:00:00,0.0,02-10
544092,48125,02-10 12:00:00,0.0,02-10
544093,48125,02-10 13:00:00,0.0,02-10
544094,48125,02-10 14:00:00,0.0,02-10
544095,48125,02-10 15:00:00,0.0,02-10
544096,48125,02-10 16:00:00,0.0,02-10
544097,48125,02-10 17:00:00,0.0,02-10
544098,48125,02-10 18:00:00,0.0,02-10
544099,48125,02-10 19:00:00,0.0,02-10
544100,48125,02-10 20:00:00,0.0,02-10
544101,48125,02-10 21:00:00,0.0,02-10
544102,48125,02-10 22:00:00,0.0,02-10
544103,48125,02-10 23:00:00,0.0,02-10
552840,48127,02-10 00:00:00,0.0,02-10
552841,48127,02-10 01:00:00,0.0,02-10
552842,48127,02-10 02:00:00,0.0,02-10
552843,48127,02-10 03:00:00,0.0,02-10
552844,48127,02-10 04:00:00,0.0,02-10
552845,48127,02-10 05:00:00,0.0,02-10
552846,48127,02-10 06:00:00,0.0,02-10
552847,48127,02-10 07:00:00,0.0,02-10
552848,48127,02-10 08:00:00,0.0,02-10
552849,48127,02-10 09:00:00,0.0,02-10
552850,48127,02-10 10:00:00,0.0,02-10
552851,48127,02-10 11:00:00,0.0,02-10
552852,48127,02-10 12:00:00,0.0,02-10
552853,48127,02-10 13:00:00,0.0,02-10
552854,48127,02-10 14:00:00,0.0,02-10
552855,48127,02-10 15:00:00,0.0,02-10
552856,48127,02-10 16:00:00,0.0,02-10
552857,48127,02-10 17:00:00,0.0,02-10
552858,48127,02-10 18:00:00,0.0,02-10
552859,48127,02-10 19:00:00,0.0,02-10
552860,48127,02-10 20:00:00,0.0,02-10
552861,48127,02-10 21:00:00,0.0,02-10
552862,48127,02-10 22:00:00,0.0,02-10
552863,48127,02-10 23:00:00,0.0,02-10
561600,48129,02-10 00:00:00,0.0,02-10
561601,48129,02-10 01:00:00,0.0,02-10
561602,48129,02-10 02:00:00,0.0,02-10
561603,48129,02-10 03:00:00,0.0,02-10
561604,48129,02-10 04:00:00,0.0,02-10
561605,48129,02-10 05:00:00,0.0,02-10
561606,48129,02-10 06:00:00,0.0,02-10
561607,48129,02-10 07:00:00,0.0,02-10
561608,48129,02-10 08:00:00,0.0,02-10
561609,48129,02-10 09:00:00,0.0,02-10
561610,48129,02-10 10:00:00,0.0,02-10
561611,48129,02-10 11:00:00,0.0,02-10
561612,48129,02-10 12:00:00,0.0,02-10
561613,48129,02-10 13:00:00,0.0,02-10
561614,48129,02-10 14:00:00,0.0,02-10
561615,48129,02-10 15:00:00,0.0,02-10
561616,48129,02-10 16:00:00,0.0,02-10
561617,48129,02-10 17:00:00,0.0,02-10
561618,48129,02-10 18:00:00,0.0,02-10
561619,48129,02-10 19:00:00,0.0,02-10
561620,48129,02-10 20:00:00,0.0,02-10
561621,48129,02-10 21:00:00,0.0,02-10
561622,48129,02-10 22:00:00,0.0,02-10
561623,48129,02-10 23:00:00,0.0,02-10
570360,48131,02-10 00:00:00,0.0,02-10
570361,48131,02-10 01:00:00,0.0,02-10
570362,48131,02-10 02:00:00,0.0,02-10
570363,48131,02-10 03:00:00,0.0,02-10
570364,48131,02-10 04:00:00,0.0,02-10
570365,48131,02-10 05:00:00,0.0,02-10
570366,48131,02-10 06:00:00,0.0,02-10
570367,48131,02-10 07:00:00,0.0,02-10
570368,48131,02-10 08:00:00,0.0,02-10
570369,48131,02-10 09:00:00,0.0,02-10
570370,48131,02-10 10:00:00,0.0,02-10
570371,48131,02-10 11:00:00,0.0,02-10
570372,48131,02-10 12:00:00,0.0,02-10
570373,48131,02-10 13:00:00,0.0,02-10
570374,48131,02-10 14:00:00,0.0,02-10
570375,48131,02-10 15:00:00,0.0,02-10
570376,48131,02-10 16:00:00,0.0,02-10
570377,48131,02-10 17:00:00,0.0,02-10
570378,48131,02-10 18:00:00,0.0,02-10
570379,48131,02-10 19:00:00,0.0,02-10
570380,48131,02-10 20:00:00,0.0,02-10
570381,48131,02-10 21:00:00,0.0,02-10
570382,48131,02-10 22:00:00,0.0,02-10
570383,48131,02-10 23:00:00,0.0,02-10
579120,48133,02-10 00:00:00,0.0,02-10
579121,48133,02-10 01:00:00,0.0,02-10
579122,48133,02-10 02:00:00,0.0,02-10
579123,48133,02-10 03:00:00,0.0,02-10
579124,48133,02-10 04:00:00,0.0,02-10
579125,48133,02-10 05:00:00,0.0,02-10
579126,48133,02-10 06:00:00,0.0,02-10
579127,48133,02-10 07:00:00,0.0,02-10
579128,48133,02-10 08:00:00,0.0,02-10
579129,48133,02-10 09:00:00,0.0,02-10
579130,48133,02-10 10:00:00,0.0,02-10
579131,48133,02-10 11:00:00,0.0,02-10
579132,48133,02-10 12:00:00,0.0,02-10
579133,48133,02-10 13:00:00,0.0,02-10
579134,48133,02-10 14:00:00,0.0,02-10
579135,48133,02-10 15:00:00,0.0,02-10
579136,48133,02-10 16:00:00,0.0,02-10
579137,48133,02-10 17:00:00,0.0,02-10
579138,48133,02-10 18:00:00,0.0,02-10
579139,48133,02-10 19:00:00,0.0,02-10
579140,48133,02-10 20:00:00,0.0,02-10
579141,48133,02-10 21:00:00,0.0,02-10
579142,48133,02-10 22:00:00,0.0,02-10
579143,48133,02-10 23:00:00,0.0,02-10
587880,48135,02-10 00:00:00,0.0,02-10
587881,48135,02-10 01:00:00,0.0,02-10
587882,48135,02-10 02:00:00,0.0,02-10
587883,48135,02-10 03:00:00,0.0,02-10
587884,48135,02-10 04:00:00,0.0,02-10
587885,48135,02-10 05:00:00,0.0,02-10
587886,48135,02-10 06:00:00,0.0,02-10
587887,48135,02-10 07:00:00,0.0,02-10
587888,48135,02-10 08:00:00,0.0,02-10
587889,48135,02-10 09:00:00,0.0,02-10
587890,48135,02-10 10:00:00,0.0,02-10
587891,48135,02-10 11:00:00,0.0,02-10
587892,48135,02-10 12:00:00,0.0,02-10
587893,48135,02-10 13:00:00,0.0,02-10
587894,48135,02-10 14:00:00,0.0,02-10
587895,48135,02-10 15:00:00,0.0,02-10
587896,48135,02-10 16:00:00,0.0,02-10
587897,48135,02-10 17:00:00,0.0,02-10
587898,48135,02-10 18:00:00,0.0,02-10
587899,48135,02-10 19:00:00,0.0,02-10
587900,48135,02-10 20:00:00,0.0,02-10
587901,48135,02-10 21:00:00,0.0,02-10
587902,48135,02-10 22:00:00,0.0,02-10
587903,48135,02-10 23:00:00,0.0,02-10
596640,48137,02-10 00:00:00,0.0,02-10
596641,48137,02-10 01:00:00,0.0,02-10
596642,48137,02-10 02:00:00,0.0,02-10
596643,48137,02-10 03:00:00,0.0,02-10
596644,48137,02-10 04:00:00,0.0,02-10
596645,48137,02-10 05:00:00,0.0119047619047619,02-10
596646,48137,02-10 06:00:00,0.0119047619047619,02-10
596647,48137,02-10 07:00:00,0.0119047619047619,02-10
596648,48137,02-10 08:00:00,0.0119047619047619,02-10
596649,48137,02-10 09:00:00,0.0119047619047619,02-10
596650,48137,02-10 10:00:00,0.0119047619047619,02-10
596651,48137,02-10 11:00:00,0.0119047619047619,02-10
596652,48137,02-10 12:00:00,0.0119047619047619,02-10
596653,48137,02-10 13:00:00,0.0,02-10
596654,48137,02-10 14:00:00,0.0,02-10
596655,48137,02-10 15:00:00,0.0,02-10
596656,48137,02-10 16:00:00,0.0,02-10
596657,48137,02-10 17:00:00,0.0,02-10
596658,48137,02-10 18:00:00,0.0,02-10
596659,48137,02-10 19:00:00,0.0,02-10
596660,48137,02-10 20:00:00,0.0,02-10
596661,48137,02-10 21:00:00,0.0,02-10
596662,48137,02-10 22:00:00,0.0,02-10
596663,48137,02-10 23:00:00,0.0,02-10
605400,48139,02-10 00:00:00,0.0,02-10
605401,48139,02-10 01:00:00,0.0,02-10
605402,48139,02-10 02:00:00,0.0,02-10
605403,48139,02-10 03:00:00,0.0,02-10
605404,48139,02-10 04:00:00,0.0,02-10
605405,48139,02-10 05:00:00,0.0,02-10
605406,48139,02-10 06:00:00,0.0,02-10
605407,48139,02-10 07:00:00,0.0,02-10
605408,48139,02-10 08:00:00,0.0,02-10
605409,48139,02-10 09:00:00,0.0,02-10
605410,48139,02-10 10:00:00,0.0,02-10
605411,48139,02-10 11:00:00,0.0,02-10
605412,48139,02-10 12:00:00,0.0,02-10
605413,48139,02-10 13:00:00,0.0,02-10
605414,48139,02-10 14:00:00,0.0,02-10
605415,48139,02-10 15:00:00,0.0,02-10
605416,48139,02-10 16:00:00,0.0,02-10
605417,48139,02-10 17:00:00,0.0,02-10
605418,48139,02-10 18:00:00,0.0,02-10
605419,48139,02-10 19:00:00,0.0,02-10
605420,48139,02-10 20:00:00,0.0,02-10
605421,48139,02-10 21:00:00,0.0,02-10
605422,48139,02-10 22:00:00,0.0,02-10
605423,48139,02-10 23:00:00,0.0,02-10
614160,48141,02-10 00:00:00,0.0,02-10
614161,48141,02-10 01:00:00,0.0,02-10
614162,48141,02-10 02:00:00,0.0,02-10
614163,48141,02-10 03:00:00,0.0,02-10
614164,48141,02-10 04:00:00,0.0,02-10
614165,48141,02-10 05:00:00,0.0,02-10
614166,48141,02-10 06:00:00,0.0,02-10
614167,48141,02-10 07:00:00,0.0,02-10
614168,48141,02-10 08:00:00,0.0,02-10
614169,48141,02-10 09:00:00,0.0,02-10
614170,48141,02-10 10:00:00,0.0,02-10
614171,48141,02-10 11:00:00,0.0,02-10
614172,48141,02-10 12:00:00,0.0,02-10
614173,48141,02-10 13:00:00,0.0,02-10
614174,48141,02-10 14:00:00,0.0,02-10
614175,48141,02-10 15:00:00,0.0,02-10
614176,48141,02-10 16:00:00,0.0,02-10
614177,48141,02-10 17:00:00,0.0,02-10
614178,48141,02-10 18:00:00,0.0,02-10
614179,48141,02-10 19:00:00,0.0,02-10
614180,48141,02-10 20:00:00,0.0,02-10
614181,48141,02-10 21:00:00,0.0,02-10
614182,48141,02-10 22:00:00,0.0,02-10
614183,48141,02-10 23:00:00,0.0,02-10
622920,48143,02-10 00:00:00,0.0,02-10
622921,48143,02-10 01:00:00,0.0,02-10
622922,48143,02-10 02:00:00,0.0,02-10
622923,48143,02-10 03:00:00,0.0,02-10
622924,48143,02-10 04:00:00,0.0,02-10
622925,48143,02-10 05:00:00,0.0,02-10
622926,48143,02-10 06:00:00,0.0,02-10
622927,48143,02-10 07:00:00,0.0,02-10
622928,48143,02-10 08:00:00,0.0,02-10
622929,48143,02-10 09:00:00,0.0,02-10
622930,48143,02-10 10:00:00,0.0,02-10
622931,48143,02-10 11:00:00,0.0,02-10
622932,48143,02-10 12:00:00,0.0,02-10
622933,48143,02-10 13:00:00,0.0,02-10
622934,48143,02-10 14:00:00,0.0,02-10
622935,48143,02-10 15:00:00,0.0,02-10
622936,48143,02-10 16:00:00,0.0,02-10
622937,48143,02-10 17:00:00,0.0,02-10
622938,48143,02-10 18:00:00,0.0,02-10
622939,48143,02-10 19:00:00,0.0,02-10
622940,48143,02-10 20:00:00,0.0,02-10
622941,48143,02-10 21:00:00,0.0,02-10
622942,48143,02-10 22:00:00,0.0,02-10
622943,48143,02-10 23:00:00,0.0,02-10
631680,48145,02-10 00:00:00,0.0,02-10
631681,48145,02-10 01:00:00,0.0,02-10
631682,48145,02-10 02:00:00,0.0,02-10
631683,48145,02-10 03:00:00,0.0,02-10
631684,48145,02-10 04:00:00,0.0,02-10
631685,48145,02-10 05:00:00,0.0,02-10
631686,48145,02-10 06:00:00,0.0,02-10
631687,48145,02-10 07:00:00,0.0,02-10
631688,48145,02-10 08:00:00,0.0,02-10
631689,48145,02-10 09:00:00,0.0,02-10
631690,48145,02-10 10:00:00,0.0,02-10
631691,48145,02-10 11:00:00,0.0,02-10
631692,48145,02-10 12:00:00,0.0,02-10
631693,48145,02-10 13:00:00,0.0,02-10
631694,48145,02-10 14:00:00,0.0,02-10
631695,48145,02-10 15:00:00,0.0,02-10
631696,48145,02-10 16:00:00,0.0,02-10
631697,48145,02-10 17:00:00,0.0,02-10
631698,48145,02-10 18:00:00,0.0,02-10
631699,48145,02-10 19:00:00,0.0,02-10
631700,48145,02-10 20:00:00,0.0,02-10
631701,48145,02-10 21:00:00,0.0,02-10
631702,48145,02-10 22:00:00,0.0,02-10
631703,48145,02-10 23:00:00,0.0,02-10
640440,48147,02-10 00:00:00,0.0,02-10
640441,48147,02-10 01:00:00,0.0,02-10
640442,48147,02-10 02:00:00,0.0,02-10
640443,48147,02-10 03:00:00,0.0,02-10
640444,48147,02-10 04:00:00,0.0,02-10
640445,48147,02-10 05:00:00,0.0,02-10
640446,48147,02-10 06:00:00,0.0,02-10
640447,48147,02-10 07:00:00,0.0,02-10
640448,48147,02-10 08:00:00,0.0,02-10
640449,48147,02-10 09:00:00,0.0,02-10
640450,48147,02-10 10:00:00,0.0,02-10
640451,48147,02-10 11:00:00,0.0,02-10
640452,48147,02-10 12:00:00,0.0,02-10
640453,48147,02-10 13:00:00,0.0,02-10
640454,48147,02-10 14:00:00,0.0,02-10
640455,48147,02-10 15:00:00,0.0,02-10
640456,48147,02-10 16:00:00,0.0,02-10
640457,48147,02-10 17:00:00,0.0,02-10
640458,48147,02-10 18:00:00,0.0,02-10
640459,48147,02-10 19:00:00,0.0,02-10
640460,48147,02-10 20:00:00,0.0,02-10
640461,48147,02-10 21:00:00,0.0,02-10
640462,48147,02-10 22:00:00,0.0,02-10
640463,48147,02-10 23:00:00,0.0,02-10
649200,48149,02-10 00:00:00,0.0,02-10
649201,48149,02-10 01:00:00,0.0,02-10
649202,48149,02-10 02:00:00,0.0,02-10
649203,48149,02-10 03:00:00,0.0,02-10
649204,48149,02-10 04:00:00,0.0,02-10
649205,48149,02-10 05:00:00,0.0,02-10
649206,48149,02-10 06:00:00,0.0,02-10
649207,48149,02-10 07:00:00,0.0,02-10
649208,48149,02-10 08:00:00,0.0,02-10
649209,48149,02-10 09:00:00,0.0,02-10
649210,48149,02-10 10:00:00,0.0,02-10
649211,48149,02-10 11:00:00,0.0,02-10
649212,48149,02-10 12:00:00,0.0,02-10
649213,48149,02-10 13:00:00,0.0,02-10
649214,48149,02-10 14:00:00,0.0,02-10
649215,48149,02-10 15:00:00,0.0,02-10
649216,48149,02-10 16:00:00,0.0,02-10
649217,48149,02-10 17:00:00,0.0,02-10
649218,48149,02-10 18:00:00,0.0,02-10
649219,48149,02-10 19:00:00,0.0,02-10
649220,48149,02-10 20:00:00,0.0,02-10
649221,48149,02-10 21:00:00,0.0,02-10
649222,48149,02-10 22:00:00,0.0,02-10
649223,48149,02-10 23:00:00,0.0,02-10
657960,48151,02-10 00:00:00,0.0,02-10
657961,48151,02-10 01:00:00,0.0,02-10
657962,48151,02-10 02:00:00,0.0,02-10
657963,48151,02-10 03:00:00,0.0,02-10
657964,48151,02-10 04:00:00,0.0,02-10
657965,48151,02-10 05:00:00,0.0,02-10
657966,48151,02-10 06:00:00,0.0,02-10
657967,48151,02-10 07:00:00,0.0,02-10
657968,48151,02-10 08:00:00,0.0,02-10
657969,48151,02-10 09:00:00,0.0,02-10
657970,48151,02-10 10:00:00,0.0,02-10
657971,48151,02-10 11:00:00,0.0,02-10
657972,48151,02-10 12:00:00,0.0,02-10
657973,48151,02-10 13:00:00,0.0,02-10
657974,48151,02-10 14:00:00,0.0,02-10
657975,48151,02-10 15:00:00,0.0,02-10
657976,48151,02-10 16:00:00,0.0,02-10
657977,48151,02-10 17:00:00,0.0,02-10
657978,48151,02-10 18:00:00,0.0,02-10
657979,48151,02-10 19:00:00,0.0,02-10
657980,48151,02-10 20:00:00,0.0,02-10
657981,48151,02-10 21:00:00,0.0,02-10
657982,48151,02-10 22:00:00,0.0,02-10
657983,48151,02-10 23:00:00,0.0,02-10
666720,48153,02-10 00:00:00,0.0,02-10
666721,48153,02-10 01:00:00,0.0,02-10
666722,48153,02-10 02:00:00,0.0,02-10
666723,48153,02-10 03:00:00,0.0,02-10
666724,48153,02-10 04:00:00,0.0,02-10
666725,48153,02-10 05:00:00,0.0,02-10
666726,48153,02-10 06:00:00,0.0,02-10
666727,48153,02-10 07:00:00,0.0,02-10
666728,48153,02-10 08:00:00,0.0,02-10
666729,48153,02-10 09:00:00,0.0,02-10
666730,48153,02-10 10:00:00,0.0,02-10
666731,48153,02-10 11:00:00,0.0,02-10
666732,48153,02-10 12:00:00,0.0,02-10
666733,48153,02-10 13:00:00,0.0,02-10
666734,48153,02-10 14:00:00,0.0,02-10
666735,48153,02-10 15:00:00,0.0,02-10
666736,48153,02-10 16:00:00,0.0,02-10
666737,48153,02-10 17:00:00,0.0,02-10
666738,48153,02-10 18:00:00,0.0,02-10
666739,48153,02-10 19:00:00,0.0,02-10
666740,48153,02-10 20:00:00,0.0,02-10
666741,48153,02-10 21:00:00,0.0,02-10
666742,48153,02-10 22:00:00,0.0,02-10
666743,48153,02-10 23:00:00,0.0,02-10
675480,48155,02-10 00:00:00,0.0,02-10
675481,48155,02-10 01:00:00,0.0,02-10
675482,48155,02-10 02:00:00,0.0,02-10
675483,48155,02-10 03:00:00,0.0,02-10
675484,48155,02-10 04:00:00,0.0,02-10
675485,48155,02-10 05:00:00,0.0,02-10
675486,48155,02-10 06:00:00,0.0,02-10
675487,48155,02-10 07:00:00,0.0,02-10
675488,48155,02-10 08:00:00,0.0,02-10
675489,48155,02-10 09:00:00,0.0,02-10
675490,48155,02-10 10:00:00,0.0,02-10
675491,48155,02-10 11:00:00,0.0,02-10
675492,48155,02-10 12:00:00,0.0,02-10
