,fips_code,lim_timestamp,case_5b_prob,date
64674,48015,05-20 18:00:00,0.0,05-20
64675,48015,05-20 19:00:00,0.0,05-20
64676,48015,05-20 20:00:00,0.0,05-20
64677,48015,05-20 21:00:00,0.0,05-20
64678,48015,05-20 22:00:00,0.0,05-20
64679,48015,05-20 23:00:00,0.0,05-20
73416,48017,05-20 00:00:00,0.0,05-20
73417,48017,05-20 01:00:00,0.0,05-20
73418,48017,05-20 02:00:00,0.0,05-20
73419,48017,05-20 03:00:00,0.0,05-20
73420,48017,05-20 04:00:00,0.0,05-20
73421,48017,05-20 05:00:00,0.0,05-20
73422,48017,05-20 06:00:00,0.0,05-20
73423,48017,05-20 07:00:00,0.0,05-20
73424,48017,05-20 08:00:00,0.0,05-20
73425,48017,05-20 09:00:00,0.0,05-20
73426,48017,05-20 10:00:00,0.0,05-20
73427,48017,05-20 11:00:00,0.0,05-20
73428,48017,05-20 12:00:00,0.0,05-20
73429,48017,05-20 13:00:00,0.0,05-20
73430,48017,05-20 14:00:00,0.0,05-20
73431,48017,05-20 15:00:00,0.0,05-20
73432,48017,05-20 16:00:00,0.0,05-20
73433,48017,05-20 17:00:00,0.0,05-20
73434,48017,05-20 18:00:00,0.0,05-20
73435,48017,05-20 19:00:00,0.0,05-20
73436,48017,05-20 20:00:00,0.0,05-20
73437,48017,05-20 21:00:00,0.0,05-20
73438,48017,05-20 22:00:00,0.0,05-20
73439,48017,05-20 23:00:00,0.0,05-20
82176,48019,05-20 00:00:00,0.0,05-20
82177,48019,05-20 01:00:00,0.0,05-20
82178,48019,05-20 02:00:00,0.0,05-20
82179,48019,05-20 03:00:00,0.0,05-20
82180,48019,05-20 04:00:00,0.0,05-20
82181,48019,05-20 05:00:00,0.0,05-20
82182,48019,05-20 06:00:00,0.0,05-20
82183,48019,05-20 07:00:00,0.0,05-20
82184,48019,05-20 08:00:00,0.0,05-20
82185,48019,05-20 09:00:00,0.0,05-20
82186,48019,05-20 10:00:00,0.0,05-20
82187,48019,05-20 11:00:00,0.0,05-20
82188,48019,05-20 12:00:00,0.0,05-20
82189,48019,05-20 13:00:00,0.0,05-20
82190,48019,05-20 14:00:00,0.0,05-20
82191,48019,05-20 15:00:00,0.0,05-20
82192,48019,05-20 16:00:00,0.0,05-20
82193,48019,05-20 17:00:00,0.0,05-20
82194,48019,05-20 18:00:00,0.0,05-20
82195,48019,05-20 19:00:00,0.0,05-20
82196,48019,05-20 20:00:00,0.0,05-20
82197,48019,05-20 21:00:00,0.0,05-20
82198,48019,05-20 22:00:00,0.0,05-20
82199,48019,05-20 23:00:00,0.0,05-20
90936,48021,05-20 00:00:00,0.0,05-20
90937,48021,05-20 01:00:00,0.0,05-20
90938,48021,05-20 02:00:00,0.0,05-20
90939,48021,05-20 03:00:00,0.0,05-20
90940,48021,05-20 04:00:00,0.0,05-20
90941,48021,05-20 05:00:00,0.0,05-20
90942,48021,05-20 06:00:00,0.0,05-20
90943,48021,05-20 07:00:00,0.0,05-20
90944,48021,05-20 08:00:00,0.0,05-20
90945,48021,05-20 09:00:00,0.0,05-20
90946,48021,05-20 10:00:00,0.0,05-20
90947,48021,05-20 11:00:00,0.0,05-20
90948,48021,05-20 12:00:00,0.0,05-20
90949,48021,05-20 13:00:00,0.0,05-20
90950,48021,05-20 14:00:00,0.0,05-20
90951,48021,05-20 15:00:00,0.0,05-20
90952,48021,05-20 16:00:00,0.0,05-20
90953,48021,05-20 17:00:00,0.0,05-20
90954,48021,05-20 18:00:00,0.0,05-20
90955,48021,05-20 19:00:00,0.0,05-20
90956,48021,05-20 20:00:00,0.0,05-20
90957,48021,05-20 21:00:00,0.0,05-20
90958,48021,05-20 22:00:00,0.0,05-20
90959,48021,05-20 23:00:00,0.0,05-20
99696,48023,05-20 00:00:00,0.0,05-20
99697,48023,05-20 01:00:00,0.0,05-20
99698,48023,05-20 02:00:00,0.0,05-20
99699,48023,05-20 03:00:00,0.0,05-20
99700,48023,05-20 04:00:00,0.0,05-20
99701,48023,05-20 05:00:00,0.0,05-20
99702,48023,05-20 06:00:00,0.0,05-20
99703,48023,05-20 07:00:00,0.0,05-20
99704,48023,05-20 08:00:00,0.0,05-20
99705,48023,05-20 09:00:00,0.0,05-20
99706,48023,05-20 10:00:00,0.0,05-20
99707,48023,05-20 11:00:00,0.0,05-20
99708,48023,05-20 12:00:00,0.0,05-20
99709,48023,05-20 13:00:00,0.0,05-20
99710,48023,05-20 14:00:00,0.0,05-20
99711,48023,05-20 15:00:00,0.0,05-20
99712,48023,05-20 16:00:00,0.0,05-20
99713,48023,05-20 17:00:00,0.0,05-20
99714,48023,05-20 18:00:00,0.0,05-20
99715,48023,05-20 19:00:00,0.0,05-20
99716,48023,05-20 20:00:00,0.0,05-20
99717,48023,05-20 21:00:00,0.0,05-20
99718,48023,05-20 22:00:00,0.0,05-20
99719,48023,05-20 23:00:00,0.0,05-20
108456,48025,05-20 00:00:00,0.0,05-20
108457,48025,05-20 01:00:00,0.0,05-20
108458,48025,05-20 02:00:00,0.0,05-20
108459,48025,05-20 03:00:00,0.0,05-20
108460,48025,05-20 04:00:00,0.0,05-20
108461,48025,05-20 05:00:00,0.0,05-20
108462,48025,05-20 06:00:00,0.0,05-20
108463,48025,05-20 07:00:00,0.0,05-20
108464,48025,05-20 08:00:00,0.0,05-20
108465,48025,05-20 09:00:00,0.0,05-20
108466,48025,05-20 10:00:00,0.0,05-20
108467,48025,05-20 11:00:00,0.0,05-20
108468,48025,05-20 12:00:00,0.0,05-20
108469,48025,05-20 13:00:00,0.0,05-20
108470,48025,05-20 14:00:00,0.0,05-20
108471,48025,05-20 15:00:00,0.0,05-20
108472,48025,05-20 16:00:00,0.0,05-20
108473,48025,05-20 17:00:00,0.0,05-20
108474,48025,05-20 18:00:00,0.0,05-20
108475,48025,05-20 19:00:00,0.0,05-20
108476,48025,05-20 20:00:00,0.0,05-20
108477,48025,05-20 21:00:00,0.0,05-20
108478,48025,05-20 22:00:00,0.0,05-20
108479,48025,05-20 23:00:00,0.0,05-20
117216,48027,05-20 00:00:00,0.0,05-20
117217,48027,05-20 01:00:00,0.0,05-20
117218,48027,05-20 02:00:00,0.0,05-20
117219,48027,05-20 03:00:00,0.0,05-20
117220,48027,05-20 04:00:00,0.0,05-20
117221,48027,05-20 05:00:00,0.0,05-20
117222,48027,05-20 06:00:00,0.0,05-20
117223,48027,05-20 07:00:00,0.0,05-20
117224,48027,05-20 08:00:00,0.0,05-20
117225,48027,05-20 09:00:00,0.0,05-20
117226,48027,05-20 10:00:00,0.0,05-20
117227,48027,05-20 11:00:00,0.0,05-20
117228,48027,05-20 12:00:00,0.0,05-20
117229,48027,05-20 13:00:00,0.0,05-20
117230,48027,05-20 14:00:00,0.0,05-20
117231,48027,05-20 15:00:00,0.0,05-20
117232,48027,05-20 16:00:00,0.0,05-20
117233,48027,05-20 17:00:00,0.0,05-20
117234,48027,05-20 18:00:00,0.0,05-20
117235,48027,05-20 19:00:00,0.0,05-20
117236,48027,05-20 20:00:00,0.0,05-20
117237,48027,05-20 21:00:00,0.0,05-20
117238,48027,05-20 22:00:00,0.0,05-20
117239,48027,05-20 23:00:00,0.0,05-20
125976,48029,05-20 00:00:00,0.0,05-20
125977,48029,05-20 01:00:00,0.0,05-20
125978,48029,05-20 02:00:00,0.0,05-20
125979,48029,05-20 03:00:00,0.0,05-20
125980,48029,05-20 04:00:00,0.0,05-20
125981,48029,05-20 05:00:00,0.0,05-20
125982,48029,05-20 06:00:00,0.0,05-20
125983,48029,05-20 07:00:00,0.0,05-20
125984,48029,05-20 08:00:00,0.0,05-20
125985,48029,05-20 09:00:00,0.0,05-20
125986,48029,05-20 10:00:00,0.0,05-20
125987,48029,05-20 11:00:00,0.0,05-20
125988,48029,05-20 12:00:00,0.0,05-20
125989,48029,05-20 13:00:00,0.0,05-20
125990,48029,05-20 14:00:00,0.0,05-20
125991,48029,05-20 15:00:00,0.0,05-20
125992,48029,05-20 16:00:00,0.0,05-20
125993,48029,05-20 17:00:00,0.0,05-20
125994,48029,05-20 18:00:00,0.0,05-20
125995,48029,05-20 19:00:00,0.0,05-20
125996,48029,05-20 20:00:00,0.0,05-20
125997,48029,05-20 21:00:00,0.0,05-20
125998,48029,05-20 22:00:00,0.0,05-20
125999,48029,05-20 23:00:00,0.0,05-20
134736,48031,05-20 00:00:00,0.0,05-20
134737,48031,05-20 01:00:00,0.0,05-20
134738,48031,05-20 02:00:00,0.0,05-20
134739,48031,05-20 03:00:00,0.0,05-20
134740,48031,05-20 04:00:00,0.0,05-20
134741,48031,05-20 05:00:00,0.0,05-20
134742,48031,05-20 06:00:00,0.0,05-20
134743,48031,05-20 07:00:00,0.0,05-20
134744,48031,05-20 08:00:00,0.0,05-20
134745,48031,05-20 09:00:00,0.0,05-20
134746,48031,05-20 10:00:00,0.0,05-20
134747,48031,05-20 11:00:00,0.0,05-20
134748,48031,05-20 12:00:00,0.0,05-20
134749,48031,05-20 13:00:00,0.0,05-20
134750,48031,05-20 14:00:00,0.0,05-20
134751,48031,05-20 15:00:00,0.0,05-20
134752,48031,05-20 16:00:00,0.0,05-20
134753,48031,05-20 17:00:00,0.0,05-20
134754,48031,05-20 18:00:00,0.0,05-20
134755,48031,05-20 19:00:00,0.0,05-20
134756,48031,05-20 20:00:00,0.0,05-20
134757,48031,05-20 21:00:00,0.0,05-20
134758,48031,05-20 22:00:00,0.0,05-20
134759,48031,05-20 23:00:00,0.0,05-20
143496,48033,05-20 00:00:00,0.0,05-20
143497,48033,05-20 01:00:00,0.0,05-20
143498,48033,05-20 02:00:00,0.0,05-20
143499,48033,05-20 03:00:00,0.0,05-20
143500,48033,05-20 04:00:00,0.0,05-20
143501,48033,05-20 05:00:00,0.0,05-20
143502,48033,05-20 06:00:00,0.0,05-20
143503,48033,05-20 07:00:00,0.0,05-20
143504,48033,05-20 08:00:00,0.0,05-20
143505,48033,05-20 09:00:00,0.0,05-20
143506,48033,05-20 10:00:00,0.0,05-20
143507,48033,05-20 11:00:00,0.0,05-20
143508,48033,05-20 12:00:00,0.0,05-20
143509,48033,05-20 13:00:00,0.0,05-20
143510,48033,05-20 14:00:00,0.0,05-20
143511,48033,05-20 15:00:00,0.0,05-20
143512,48033,05-20 16:00:00,0.0,05-20
143513,48033,05-20 17:00:00,0.0,05-20
143514,48033,05-20 18:00:00,0.0,05-20
143515,48033,05-20 19:00:00,0.0,05-20
143516,48033,05-20 20:00:00,0.0,05-20
143517,48033,05-20 21:00:00,0.0,05-20
143518,48033,05-20 22:00:00,0.0,05-20
143519,48033,05-20 23:00:00,0.0,05-20
152256,48035,05-20 00:00:00,0.0,05-20
152257,48035,05-20 01:00:00,0.0,05-20
152258,48035,05-20 02:00:00,0.0,05-20
152259,48035,05-20 03:00:00,0.0,05-20
152260,48035,05-20 04:00:00,0.0,05-20
152261,48035,05-20 05:00:00,0.0,05-20
152262,48035,05-20 06:00:00,0.0,05-20
152263,48035,05-20 07:00:00,0.0,05-20
152264,48035,05-20 08:00:00,0.0,05-20
152265,48035,05-20 09:00:00,0.0,05-20
152266,48035,05-20 10:00:00,0.0,05-20
152267,48035,05-20 11:00:00,0.0,05-20
152268,48035,05-20 12:00:00,0.0,05-20
152269,48035,05-20 13:00:00,0.0,05-20
152270,48035,05-20 14:00:00,0.0,05-20
152271,48035,05-20 15:00:00,0.0,05-20
152272,48035,05-20 16:00:00,0.0,05-20
152273,48035,05-20 17:00:00,0.0,05-20
152274,48035,05-20 18:00:00,0.0,05-20
152275,48035,05-20 19:00:00,0.0,05-20
152276,48035,05-20 20:00:00,0.0,05-20
152277,48035,05-20 21:00:00,0.0,05-20
152278,48035,05-20 22:00:00,0.0,05-20
152279,48035,05-20 23:00:00,0.0,05-20
161016,48037,05-20 00:00:00,0.0,05-20
161017,48037,05-20 01:00:00,0.0,05-20
161018,48037,05-20 02:00:00,0.0,05-20
161019,48037,05-20 03:00:00,0.0,05-20
161020,48037,05-20 04:00:00,0.0,05-20
161021,48037,05-20 05:00:00,0.0,05-20
161022,48037,05-20 06:00:00,0.0,05-20
161023,48037,05-20 07:00:00,0.0,05-20
161024,48037,05-20 08:00:00,0.0,05-20
161025,48037,05-20 09:00:00,0.0,05-20
161026,48037,05-20 10:00:00,0.0,05-20
161027,48037,05-20 11:00:00,0.0,05-20
161028,48037,05-20 12:00:00,0.0,05-20
161029,48037,05-20 13:00:00,0.0,05-20
161030,48037,05-20 14:00:00,0.0,05-20
161031,48037,05-20 15:00:00,0.0,05-20
161032,48037,05-20 16:00:00,0.0,05-20
161033,48037,05-20 17:00:00,0.0,05-20
161034,48037,05-20 18:00:00,0.0,05-20
161035,48037,05-20 19:00:00,0.0,05-20
161036,48037,05-20 20:00:00,0.0,05-20
161037,48037,05-20 21:00:00,0.0,05-20
161038,48037,05-20 22:00:00,0.0,05-20
161039,48037,05-20 23:00:00,0.0,05-20
169776,48039,05-20 00:00:00,0.0,05-20
169777,48039,05-20 01:00:00,0.0,05-20
169778,48039,05-20 02:00:00,0.0,05-20
169779,48039,05-20 03:00:00,0.0,05-20
169780,48039,05-20 04:00:00,0.0,05-20
169781,48039,05-20 05:00:00,0.0,05-20
169782,48039,05-20 06:00:00,0.0,05-20
169783,48039,05-20 07:00:00,0.0,05-20
169784,48039,05-20 08:00:00,0.0,05-20
169785,48039,05-20 09:00:00,0.0,05-20
169786,48039,05-20 10:00:00,0.0,05-20
169787,48039,05-20 11:00:00,0.0,05-20
169788,48039,05-20 12:00:00,0.0,05-20
169789,48039,05-20 13:00:00,0.0,05-20
169790,48039,05-20 14:00:00,0.0,05-20
169791,48039,05-20 15:00:00,0.0,05-20
169792,48039,05-20 16:00:00,0.0,05-20
169793,48039,05-20 17:00:00,0.0,05-20
169794,48039,05-20 18:00:00,0.0,05-20
169795,48039,05-20 19:00:00,0.0,05-20
169796,48039,05-20 20:00:00,0.0,05-20
169797,48039,05-20 21:00:00,0.0,05-20
169798,48039,05-20 22:00:00,0.0,05-20
169799,48039,05-20 23:00:00,0.0,05-20
178536,48041,05-20 00:00:00,0.0,05-20
178537,48041,05-20 01:00:00,0.0,05-20
178538,48041,05-20 02:00:00,0.0,05-20
178539,48041,05-20 03:00:00,0.0,05-20
178540,48041,05-20 04:00:00,0.0,05-20
178541,48041,05-20 05:00:00,0.0,05-20
178542,48041,05-20 06:00:00,0.0,05-20
178543,48041,05-20 07:00:00,0.0,05-20
178544,48041,05-20 08:00:00,0.0,05-20
178545,48041,05-20 09:00:00,0.0,05-20
178546,48041,05-20 10:00:00,0.0,05-20
178547,48041,05-20 11:00:00,0.0,05-20
178548,48041,05-20 12:00:00,0.0,05-20
178549,48041,05-20 13:00:00,0.0,05-20
178550,48041,05-20 14:00:00,0.0,05-20
178551,48041,05-20 15:00:00,0.0,05-20
178552,48041,05-20 16:00:00,0.0,05-20
178553,48041,05-20 17:00:00,0.0,05-20
178554,48041,05-20 18:00:00,0.0,05-20
178555,48041,05-20 19:00:00,0.0,05-20
178556,48041,05-20 20:00:00,0.0,05-20
178557,48041,05-20 21:00:00,0.0,05-20
178558,48041,05-20 22:00:00,0.0,05-20
178559,48041,05-20 23:00:00,0.0,05-20
187296,48043,05-20 00:00:00,0.0,05-20
187297,48043,05-20 01:00:00,0.0,05-20
187298,48043,05-20 02:00:00,0.0,05-20
187299,48043,05-20 03:00:00,0.0,05-20
187300,48043,05-20 04:00:00,0.0,05-20
187301,48043,05-20 05:00:00,0.0,05-20
187302,48043,05-20 06:00:00,0.0,05-20
187303,48043,05-20 07:00:00,0.0,05-20
187304,48043,05-20 08:00:00,0.0,05-20
187305,48043,05-20 09:00:00,0.0,05-20
187306,48043,05-20 10:00:00,0.0,05-20
187307,48043,05-20 11:00:00,0.0,05-20
187308,48043,05-20 12:00:00,0.0,05-20
187309,48043,05-20 13:00:00,0.0,05-20
187310,48043,05-20 14:00:00,0.0104166666666666,05-20
187311,48043,05-20 15:00:00,0.0104166666666666,05-20
187312,48043,05-20 16:00:00,0.0104166666666666,05-20
187313,48043,05-20 17:00:00,0.0104166666666666,05-20
187314,48043,05-20 18:00:00,0.0104166666666666,05-20
187315,48043,05-20 19:00:00,0.0208333333333333,05-20
187316,48043,05-20 20:00:00,0.0208333333333333,05-20
187317,48043,05-20 21:00:00,0.0208333333333333,05-20
187318,48043,05-20 22:00:00,0.0208333333333333,05-20
187319,48043,05-20 23:00:00,0.0208333333333333,05-20
196056,48045,05-20 00:00:00,0.0,05-20
196057,48045,05-20 01:00:00,0.0,05-20
196058,48045,05-20 02:00:00,0.0,05-20
196059,48045,05-20 03:00:00,0.0,05-20
196060,48045,05-20 04:00:00,0.0,05-20
196061,48045,05-20 05:00:00,0.0069444444444444,05-20
196062,48045,05-20 06:00:00,0.0069444444444444,05-20
196063,48045,05-20 07:00:00,0.0069444444444444,05-20
196064,48045,05-20 08:00:00,0.0069444444444444,05-20
196065,48045,05-20 09:00:00,0.0069444444444444,05-20
196066,48045,05-20 10:00:00,0.0069444444444444,05-20
196067,48045,05-20 11:00:00,0.0069444444444444,05-20
196068,48045,05-20 12:00:00,0.0069444444444444,05-20
196069,48045,05-20 13:00:00,0.0069444444444444,05-20
196070,48045,05-20 14:00:00,0.0069444444444444,05-20
196071,48045,05-20 15:00:00,0.0069444444444444,05-20
196072,48045,05-20 16:00:00,0.0138888888888888,05-20
196073,48045,05-20 17:00:00,0.0138888888888888,05-20
196074,48045,05-20 18:00:00,0.0138888888888888,05-20
196075,48045,05-20 19:00:00,0.0138888888888888,05-20
196076,48045,05-20 20:00:00,0.0138888888888888,05-20
196077,48045,05-20 21:00:00,0.0138888888888888,05-20
196078,48045,05-20 22:00:00,0.0138888888888888,05-20
196079,48045,05-20 23:00:00,0.0138888888888888,05-20
204816,48047,05-20 00:00:00,0.0,05-20
204817,48047,05-20 01:00:00,0.0,05-20
204818,48047,05-20 02:00:00,0.0,05-20
204819,48047,05-20 03:00:00,0.0,05-20
204820,48047,05-20 04:00:00,0.0,05-20
204821,48047,05-20 05:00:00,0.0,05-20
204822,48047,05-20 06:00:00,0.0,05-20
204823,48047,05-20 07:00:00,0.0,05-20
204824,48047,05-20 08:00:00,0.0,05-20
204825,48047,05-20 09:00:00,0.0,05-20
204826,48047,05-20 10:00:00,0.0,05-20
204827,48047,05-20 11:00:00,0.0,05-20
204828,48047,05-20 12:00:00,0.0059523809523809,05-20
204829,48047,05-20 13:00:00,0.0059523809523809,05-20
204830,48047,05-20 14:00:00,0.0059523809523809,05-20
